#Regulator	locus_tag	replicon	locus_tag	replicon	type
AglR	SMc04260	Chrs	SM_b21192	pSymB	regulated
AglR	SMc04260	Chrs	SM_b21196	pSymB	regulated
AglR	SMc04260	Chrs	SM_b21197	pSymB	operon
AglR	SMc04260	Chrs	SM_b21198	pSymB	operon
AglR	SMc04260	Chrs	SM_b21199	pSymB	operon
AglR	SMc04260	Chrs	SMc00378	Chrs	regulated
AglR	SMc04260	Chrs	SMc00379	Chrs	operon
AglR	SMc04260	Chrs	SMc02062	Chrs	operon
AglR	SMc04260	Chrs	SMc02063	Chrs	operon
AglR	SMc04260	Chrs	SMc02064	Chrs	regulated
AglR	SMc04260	Chrs	SMc03162	Chrs	regulated
AglR	SMc04260	Chrs	SMc04259	Chrs	regulated
BetI	SMc00095	Chrs	SMc00032	Chrs	regulated
ChpR	SM_b20702	pSymB	SM_b20701	pSymB	regulated
ChvI	SMc02560	Chrs	SMc01580	Chrs	regulated
ChvI	SMc02560	Chrs	SMc01581	Chrs	operon
DctD	SM_b20613	pSymB	SM_b20611	pSymB	regulated
ExpG	SM_b21317	pSymB	SM_b21314	pSymB	regulated
ExpG	SM_b21317	pSymB	SM_b21315	pSymB	operon
ExpG	SM_b21317	pSymB	SM_b21316	pSymB	operon
ExpG	SM_b21317	pSymB	SM_b21319	pSymB	regulated
ExpG	SM_b21317	pSymB	SM_b21320	pSymB	operon
ExpG	SM_b21317	pSymB	SMa1666	pSymA	regulated
ExpG	SM_b21317	pSymB	SMa1667	pSymA	regulated
ExpG	SM_b21317	pSymB	SMa1668	pSymA	operon
ExpG	SM_b21317	pSymB	SMa1670	pSymA	operon
FixJ	SMa1227	pSymA	SMc03247	Chrs	regulated
FixK1	SMa0762	pSymA	SMa0633	pSymA	regulated
FixK1	SMa0762	pSymA	SMa0636	pSymA	regulated
FixK1	SMa0762	pSymA	SMa0661	pSymA	regulated
FixK1	SMa0762	pSymA	SMa0682	pSymA	regulated
FixK1	SMa0762	pSymA	SMa0748	pSymA	regulated
FixK1	SMa0762	pSymA	SMa1131	pSymA	regulated
FixK1	SMa0762	pSymA	SMa1132	pSymA	regulated
FixK1	SMa0762	pSymA	SMa1134	pSymA	operon
FixK1	SMa0762	pSymA	SMa1146	pSymA	regulated
FixK1	SMa0762	pSymA	SMa1158	pSymA	regulated
FixK1	SMa0762	pSymA	SMa1178	pSymA	regulated
FixK1	SMa0762	pSymA	SMa1179	pSymA	regulated
FixK1	SMa0762	pSymA	SMa1182	pSymA	operon
FixK1	SMa0762	pSymA	SMa1183	pSymA	operon
FixK1	SMa0762	pSymA	SMa1184	pSymA	operon
FixK1	SMa0762	pSymA	SMa1185	pSymA	operon
FixK1	SMa0762	pSymA	SMa1186	pSymA	operon
FixK1	SMa0762	pSymA	SMa1188	pSymA	operon
FixK1	SMa0762	pSymA	SMa1220	pSymA	regulated
FixK1	SMa0762	pSymA	SMa1226	pSymA	regulated
FixK1	SMa0762	pSymA	SMa1279	pSymA	regulated
FixK1	SMa0762	pSymA	SMa2071	pSymA	regulated
FixK1	SMa0762	pSymA	SMc00009	Chrs	regulated
FixK1	SMa0762	pSymA	SMc00010	Chrs	operon
FixK1	SMa0762	pSymA	SMc00012	Chrs	operon
FixK1	SMa0762	pSymA	SMc00013	Chrs	operon
FixK1	SMa0762	pSymA	SMc00071	Chrs	regulated
FixK1	SMa0762	pSymA	SMc00130	Chrs	operon
FixK1	SMa0762	pSymA	SMc00450	Chrs	operon
FixK1	SMa0762	pSymA	SMc01313	Chrs	operon
FixK1	SMa0762	pSymA	SMc01314	Chrs	regulated
FixK1	SMa0762	pSymA	SMc01315	Chrs	regulated
FixK1	SMa1225	pSymA	SMa0633	pSymA	regulated
FixK1	SMa1225	pSymA	SMa0636	pSymA	regulated
FixK1	SMa1225	pSymA	SMa0661	pSymA	regulated
FixK1	SMa1225	pSymA	SMa0682	pSymA	regulated
FixK1	SMa1225	pSymA	SMa0748	pSymA	regulated
FixK1	SMa1225	pSymA	SMa1131	pSymA	regulated
FixK1	SMa1225	pSymA	SMa1132	pSymA	regulated
FixK1	SMa1225	pSymA	SMa1134	pSymA	operon
FixK1	SMa1225	pSymA	SMa1146	pSymA	regulated
