#Regulator	locus_tag	replicon	locus_tag	replicon	type
AglR	M30v1_560082	Chrs	M30v1_1880044	Chrs	regulated
AglR	M30v1_560082	Chrs	M30v1_1880045	Chrs	operon
AglR	M30v1_560082	Chrs	M30v1_2170083	Chrs	regulated
AglR	M30v1_560082	Chrs	M30v1_2170084	Chrs	operon
AglR	M30v1_560082	Chrs	M30v1_560083	Chrs	regulated
AglR	M30v1_560082	Chrs	M30v1_560084	Chrs	operon
AglR	M30v1_560082	Chrs	M30v1_560085	Chrs	operon
AglR	M30v1_560082	Chrs	M30v1_560086	Chrs	operon
AglR	M30v1_560082	Chrs	M30v1_psym2020030	pSymA	regulated
AglR	M30v1_560082	Chrs	M30v1_psym2020031	pSymA	regulated
BetI	M30v1_1610036	Chrs	M30v1_1610035	Chrs	regulated
BetI	M30v1_1610036	Chrs	M30v1_2200061	pSymB	regulated
BetI	M30v1_1610036	Chrs	M30v1_2200062	pSymB	operon
BetI	M30v1_1610036	Chrs	M30v1_2200063	pSymB	operon
ChpR	M30v1_pld940037	pSymB	M30v1_pld940038	pSymB	regulated
ChvI	M30v1_1120005	Chrs	M30v1_1120006	Chrs	operon
ChvI	M30v1_1120005	Chrs	M30v1_1120007	Chrs	operon
ChvI	M30v1_1120005	Chrs	M30v1_760030	Chrs	regulated
ChvI	M30v1_1120005	Chrs	M30v1_760031	Chrs	operon
DctD	M30v1_pld1350082	pSymB	M30v1_psym2020027	pSymA	regulated
ExpG	M30v1_pld1780088	pSymB	M30v1_pld1780089	pSymB	regulated
ExpG	M30v1_pld1780088	pSymB	M30v1_pld1780090	pSymB	operon
FixJ	M30v1_psym1800002	pSymA	M30v1_1220010	pSymA	regulated
FixJ	M30v1_psym1800002	pSymA	M30v1_1220011	pSymA	operon
FixK1	M30v1_psym370001	Chrs	M30v1_1080116	Chrs	regulated
FixK1	M30v1_psym370001	Chrs	M30v1_1080117	Chrs	regulated
FixK1	M30v1_psym370001	Chrs	M30v1_1080119	Chrs	operon
FixK1	M30v1_psym370001	Chrs	M30v1_1080120	Chrs	operon
FixK1	M30v1_psym370001	Chrs	M30v1_1080121	Chrs	operon
FixK1	M30v1_psym370001	Chrs	M30v1_1080122	Chrs	operon
FixK1	M30v1_psym370001	Chrs	M30v1_2150015	Chrs	regulated
FixK1	M30v1_psym370001	Chrs	M30v1_2150016	Chrs	regulated
FixK1	M30v1_psym370001	Chrs	M30v1_2150017	Chrs	operon
FixK1	M30v1_psym370001	Chrs	M30v1_380002	UnMapped	regulated
FixK1	M30v1_psym370001	Chrs	M30v1_pld890011	UnMapped	regulated
FixK1	M30v1_psym370001	Chrs	M30v1_psym150052	pSymA	regulated
FixK1	M30v1_psym370001	Chrs	M30v1_psym1710024	pSymA	regulated
FixK1	M30v1_psym370001	Chrs	M30v1_psym1710025	pSymA	regulated
FixK1	M30v1_psym370001	Chrs	M30v1_psym1790003	pSymA	regulated
FixK1	M30v1_psym370001	Chrs	M30v1_psym1790004	pSymA	regulated
FixK1	M30v1_psym370001	Chrs	M30v1_psym1790005	pSymA	operon
FixK1	M30v1_psym370001	Chrs	M30v1_psym1790006	pSymA	operon
FixK1	M30v1_psym370001	Chrs	M30v1_psym1790007	pSymA	operon
FixK1	M30v1_psym370001	Chrs	M30v1_psym1790008	pSymA	operon
FixK1	M30v1_psym370001	Chrs	M30v1_psym1790009	pSymA	operon
FixK1	M30v1_psym370001	Chrs	M30v1_psym1800001	pSymA	regulated
FixK1	M30v1_psym370001	Chrs	M30v1_psym1800033	pSymA	regulated
FixK1	M30v1_psym370001	Chrs	M30v1_psym1800034	pSymA	regulated
FixK1	M30v1_psym370001	Chrs	M30v1_psym520048	pSymA	regulated
FixK1	M30v1_psym370001	Chrs	M30v1_psym520049	pSymA	operon
FixK1	M30v1_psym370001	Chrs	M30v1_psym520050	pSymA	operon
FixK1	M30v1_psym370001	Chrs	M30v1_psym520051	pSymA	operon
FixK1	M30v1_psym370001	Chrs	M30v1_psym520052	pSymA	operon
FixK1	M30v1_psym370001	Chrs	M30v1_psym520053	pSymA	operon
FixK1	M30v1_psym1790002	pSymA	M30v1_1080116	Chrs	regulated
FixK1	M30v1_psym1790002	pSymA	M30v1_1080117	Chrs	regulated
FixK1	M30v1_psym1790002	pSymA	M30v1_1080119	Chrs	operon
FixK1	M30v1_psym1790002	pSymA	M30v1_1080120	Chrs	operon
FixK1	M30v1_psym1790002	pSymA	M30v1_1080121	Chrs	operon
FixK1	M30v1_psym1790002	pSymA	M30v1_1080122	Chrs	operon
FixK1	M30v1_psym1790002	pSymA	M30v1_2150015	Chrs	regulated
FixK1	M30v1_psym1790002	pSymA	M30v1_2150016	Chrs	regulated
FixK1	M30v1_psym1790002	pSymA	M30v1_2150017	Chrs	operon
FixK1	M30v1_psym1790002	pSymA	M30v1_380002	UnMapped	regulated
FixK1	M30v1_psym1790002	pSymA	M30v1_pld890011	UnMapped	regulated
FixK1	M30v1_psym1790002	pSymA	M30v1_psym150052	pSymA	regulated
FixK1	M30v1_psym1790002	pSymA	M30v1_psym1710024	pSymA	regulated
FixK1	M30v1_psym1790002	pSymA	M30v1_psym1710025	pSymA	regulated
FixK1	M30v1_psym1790002	pSymA	M30v1_psym1790003	pSymA	regulated
FixK1	M30v1_psym1790002	pSymA	M30v1_psym1790004	pSymA	regulated
FixK1	M30v1_psym1790002	pSymA	M30v1_psym1790005	pSymA	operon
FixK1	M30v1_psym1790002	pSymA	M30v1_psym1790006	pSymA	operon
FixK1	M30v1_psym1790002	pSymA	M30v1_psym1790007	pSymA	operon
FixK1	M30v1_psym1790002	pSymA	M30v1_psym1790008	pSymA	operon
FixK1	M30v1_psym1790002	pSymA	M30v1_psym1790009	pSymA	operon
FixK1	M30v1_psym1790002	pSymA	M30v1_psym1800001	pSymA	regulated
FixK1	M30v1_psym1790002	pSymA	M30v1_psym1800033	pSymA	regulated
FixK1	M30v1_psym1790002	pSymA	M30v1_psym1800034	pSymA	regulated
FixK1	M30v1_psym1790002	pSymA	M30v1_psym520048	pSymA	regulated
FixK1	M30v1_psym1790002	pSymA	M30v1_psym520049	pSymA	operon
FixK1	M30v1_psym1790002	pSymA	M30v1_psym520050	pSymA	operon
FixK1	M30v1_psym1790002	pSymA	M30v1_psym520051	pSymA	operon
FixK1	M30v1_psym1790002	pSymA	M30v1_psym520052	pSymA	operon
FixK1	M30v1_psym1790002	pSymA	M30v1_psym520053	pSymA	operon
Fur	M30v1_2190047	Chrs	M30v1_2190048	Chrs	regulated
Fur	M30v1_2190047	Chrs	M30v1_2190049	Chrs	operon
Fur	M30v1_2190047	Chrs	M30v1_2190050	Chrs	operon
Fur	M30v1_2190047	Chrs	M30v1_2190051	Chrs	operon
Fur	M30v1_2190047	Chrs	M30v1_psym2020042	pSymA	regulated
GlnBK	M30v1_1720191	Chrs	M30v1_1610007	Chrs	regulated
GlnBK	M30v1_1720191	Chrs	M30v1_1950002	UnMapped	regulated
GlnBK	M30v1_1720191	Chrs	M30v1_340028	Chrs	regulated
GlnBK	M30v1_1720191	Chrs	M30v1_340029	Chrs	regulated
GlnBK	M30v1_1720191	Chrs	M30v1_340030	Chrs	operon
GlnBK	M30v1_1720191	Chrs	M30v1_360011	Chrs	regulated
GlnBK	M30v1_1720191	Chrs	M30v1_360012	Chrs	regulated
GlnBK	M30v1_1720191	Chrs	M30v1_660006	Chrs	regulated
