#Regulator	locus_tag	replicon	locus_tag	replicon	type
AglR	M162SMELv1_360012	Chrs	M162SMELv1_1460037	Chrs	regulated
AglR	M162SMELv1_360012	Chrs	M162SMELv1_1460038	Chrs	operon
AglR	M162SMELv1_360012	Chrs	M162SMELv1_230045	Chrs	regulated
AglR	M162SMELv1_360012	Chrs	M162SMELv1_230046	Chrs	operon
AglR	M162SMELv1_360012	Chrs	M162SMELv1_300199	Chrs	regulated
AglR	M162SMELv1_360012	Chrs	M162SMELv1_360011	Chrs	regulated
AglR	M162SMELv1_360012	Chrs	M162SMELv1_psym1000060	pSymA	regulated
BetI	M162SMELv1_1880271	Chrs	M162SMELv1_1880270	Chrs	regulated
ChpR	M162SMELv1_pld1300022	pSymB	M162SMELv1_pld1300023	pSymB	regulated
ChvI	M162SMELv1_1610007	Chrs	M162SMELv1_1610008	Chrs	operon
ChvI	M162SMELv1_1610007	Chrs	M162SMELv1_1610009	Chrs	operon
ChvI	M162SMELv1_1610007	Chrs	M162SMELv1_990028	Chrs	regulated
ChvI	M162SMELv1_1610007	Chrs	M162SMELv1_990029	Chrs	operon
ExpG	M162SMELv1_pld2180087	pSymB	M162SMELv1_pld2180088	pSymB	regulated
ExpG	M162SMELv1_pld2180087	pSymB	M162SMELv1_pld2180089	pSymB	operon
ExpG	M162SMELv1_pld2180087	pSymB	M162SMELv1_psym2070011	pSymA	regulated
ExpG	M162SMELv1_pld2180087	pSymB	M162SMELv1_psym2070012	pSymA	regulated
FixK1	M162SMELv1_psym940019	pSymA	M162SMELv1_1160006	pSymA	regulated
FixK1	M162SMELv1_psym940019	pSymA	M162SMELv1_1160007	pSymA	regulated
FixK1	M162SMELv1_psym940019	pSymA	M162SMELv1_1720016	pSymA	regulated
FixK1	M162SMELv1_psym940019	pSymA	M162SMELv1_1880323	Chrs	regulated
FixK1	M162SMELv1_psym940019	pSymA	M162SMELv1_1880324	Chrs	regulated
FixK1	M162SMELv1_psym940019	pSymA	M162SMELv1_2020003	Chrs	regulated
FixK1	M162SMELv1_psym940019	pSymA	M162SMELv1_2050002	UnMapped	regulated
FixK1	M162SMELv1_psym940019	pSymA	M162SMELv1_2190016	Chrs	regulated
FixK1	M162SMELv1_psym940019	pSymA	M162SMELv1_2190017	Chrs	regulated
FixK1	M162SMELv1_psym940019	pSymA	M162SMELv1_2190018	Chrs	operon
FixK1	M162SMELv1_psym940019	pSymA	M162SMELv1_380031	pSymB	regulated
FixK1	M162SMELv1_psym940019	pSymA	M162SMELv1_psym2300003	pSymA	regulated
FixK1	M162SMELv1_psym940019	pSymA	M162SMELv1_psym2300004	pSymA	operon
FixK1	M162SMELv1_psym940019	pSymA	M162SMELv1_psym2300005	pSymA	operon
FixK1	M162SMELv1_psym940019	pSymA	M162SMELv1_psym2300006	pSymA	operon
Fur	M162SMELv1_1060064	Chrs	M162SMELv1_1060065	Chrs	regulated
Fur	M162SMELv1_1060064	Chrs	M162SMELv1_1060066	Chrs	operon
Fur	M162SMELv1_1060064	Chrs	M162SMELv1_1060067	Chrs	operon
Fur	M162SMELv1_1060064	Chrs	M162SMELv1_1060068	Chrs	operon
GlnBK	M162SMELv1_2330030	Chrs	M162SMELv1_1310162	Chrs	regulated
GlnBK	M162SMELv1_2330030	Chrs	M162SMELv1_1880244	Chrs	regulated
GlnBK	M162SMELv1_2330030	Chrs	M162SMELv1_2040010	Chrs	regulated
GlnBK	M162SMELv1_2330030	Chrs	M162SMELv1_2040011	Chrs	regulated
GlnBK	M162SMELv1_2330030	Chrs	M162SMELv1_2040012	Chrs	operon
GlnBK	M162SMELv1_2330030	Chrs	M162SMELv1_2040013	Chrs	operon
GlnBK	M162SMELv1_2330030	Chrs	M162SMELv1_2110021	UnMapped	regulated
GlnBK	M162SMELv1_2330030	Chrs	M162SMELv1_670027	Chrs	regulated
GlnBK	M162SMELv1_2330030	Chrs	M162SMELv1_670028	Chrs	regulated
GlnBK	M162SMELv1_2330030	Chrs	M162SMELv1_670029	Chrs	operon
GlnBK	M162SMELv1_2330030	Chrs	M162SMELv1_pld830045	pSymB	regulated
GlnBK	M162SMELv1_2330030	Chrs	M162SMELv1_pld830046	pSymB	operon
GlnBK	M162SMELv1_2330030	Chrs	M162SMELv1_pld830047	pSymB	operon
GlnBK	M162SMELv1_2330030	Chrs	M162SMELv1_pld830048	pSymB	operon
GlnBK	M162SMELv1_2330030	Chrs	M162SMELv1_pld830049	pSymB	operon
GlnBK	M162SMELv1_300072	Chrs	M162SMELv1_1310162	Chrs	regulated
GlnBK	M162SMELv1_300072	Chrs	M162SMELv1_1880244	Chrs	regulated
GlnBK	M162SMELv1_300072	Chrs	M162SMELv1_2040010	Chrs	regulated
GlnBK	M162SMELv1_300072	Chrs	M162SMELv1_2040011	Chrs	regulated
GlnBK	M162SMELv1_300072	Chrs	M162SMELv1_2040012	Chrs	operon
GlnBK	M162SMELv1_300072	Chrs	M162SMELv1_2040013	Chrs	operon
GlnBK	M162SMELv1_300072	Chrs	M162SMELv1_2110021	UnMapped	regulated
GlnBK	M162SMELv1_300072	Chrs	M162SMELv1_670027	Chrs	regulated
GlnBK	M162SMELv1_300072	Chrs	M162SMELv1_670028	Chrs	regulated
GlnBK	M162SMELv1_300072	Chrs	M162SMELv1_670029	Chrs	operon
GlnBK	M162SMELv1_300072	Chrs	M162SMELv1_pld830045	pSymB	regulated
GlnBK	M162SMELv1_300072	Chrs	M162SMELv1_pld830046	pSymB	operon
GlnBK	M162SMELv1_300072	Chrs	M162SMELv1_pld830047	pSymB	operon
GlnBK	M162SMELv1_300072	Chrs	M162SMELv1_pld830048	pSymB	operon
GlnBK	M162SMELv1_300072	Chrs	M162SMELv1_pld830049	pSymB	operon
HpdR	M162SMELv1_1430006	Chrs	M162SMELv1_1430007	Chrs	regulated
HpdR	M162SMELv1_1430006	Chrs	M162SMELv1_660001	UnMapped	regulated
IolR	M162SMELv1_1620019	Chrs	M162SMELv1_1090011	Chrs	regulated
IolR	M162SMELv1_1620019	Chrs	M162SMELv1_1090012	Chrs	regulated
IolR	M162SMELv1_1620019	Chrs	M162SMELv1_1620018	Chrs	regulated
IolR	M162SMELv1_1620019	Chrs	M162SMELv1_1620020	Chrs	regulated
IolR	M162SMELv1_1620019	Chrs	M162SMELv1_1620021	Chrs	regulated
IolR	M162SMELv1_1620019	Chrs	M162SMELv1_90009	UnMapped	regulated
IolR	M162SMELv1_1620019	Chrs	M162SMELv1_pld1300012	pSymB	regulated
IolR	M162SMELv1_1620019	Chrs	M162SMELv1_pld1300013	pSymB	regulated
IolR	M162SMELv1_1620019	Chrs	M162SMELv1_pld1810111	pSymB	regulated
IolR	M162SMELv1_1620019	Chrs	M162SMELv1_pld920016	pSymB	regulated
IolR	M162SMELv1_1620019	Chrs	M162SMELv1_pld920017	pSymB	operon
IolR	M162SMELv1_1620019	Chrs	M162SMELv1_psym2120088	pSymA	regulated
IolR	M162SMELv1_1620019	Chrs	M162SMELv1_psym850024	pSymA	regulated
IolR	M162SMELv1_1620019	Chrs	M162SMELv1_psym850025	pSymA	regulated
