#Regulator	locus_tag	replicon	locus_tag	replicon	type
AglR	HM007SM17v1_1260097	Chrs	HM007SM17v1_1260098	Chrs	regulated
AglR	HM007SM17v1_1260097	Chrs	HM007SM17v1_1260099	Chrs	regulated
AglR	HM007SM17v1_1260097	Chrs	HM007SM17v1_1260100	Chrs	operon
AglR	HM007SM17v1_1260097	Chrs	HM007SM17v1_1260101	Chrs	operon
AglR	HM007SM17v1_1260097	Chrs	HM007SM17v1_1260102	Chrs	operon
AglR	HM007SM17v1_1260097	Chrs	HM007SM17v1_210076	Chrs	regulated
AglR	HM007SM17v1_1260097	Chrs	HM007SM17v1_220135	Chrs	regulated
AglR	HM007SM17v1_1260097	Chrs	HM007SM17v1_220136	Chrs	operon
AglR	HM007SM17v1_1260097	Chrs	HM007SM17v1_220137	Chrs	operon
AglR	HM007SM17v1_1260097	Chrs	HM007SM17v1_220138	Chrs	operon
AglR	HM007SM17v1_1260097	Chrs	HM007SM17v1_380038	Chrs	regulated
AglR	HM007SM17v1_1260097	Chrs	HM007SM17v1_380039	Chrs	operon
BetI	HM007SM17v1_830151	Chrs	HM007SM17v1_830152	Chrs	regulated
ChpR	HM007SM17v1_pld920235	pSymB	HM007SM17v1_pld920236	pSymB	regulated
ChvI	HM007SM17v1_420006	Chrs	HM007SM17v1_420007	Chrs	operon
ChvI	HM007SM17v1_420006	Chrs	HM007SM17v1_420008	Chrs	operon
ChvI	HM007SM17v1_420006	Chrs	HM007SM17v1_640112	Chrs	regulated
ChvI	HM007SM17v1_420006	Chrs	HM007SM17v1_640113	Chrs	operon
DctD	HM007SM17v1_pld920123	pSymB	HM007SM17v1_psym530216	pSymA	regulated
ExpG	HM007SM17v1_pld110168	pSymB	HM007SM17v1_pld110167	pSymB	regulated
ExpG	HM007SM17v1_pld110168	pSymB	HM007SM17v1_pld110170	pSymB	regulated
ExpG	HM007SM17v1_pld110168	pSymB	HM007SM17v1_psym1030074	pSymA	regulated
ExpG	HM007SM17v1_pld110168	pSymB	HM007SM17v1_psym1030075	pSymA	regulated
FixJ	HM007SM17v1_psym570057	pSymA	HM007SM17v1_500091	pSymA	regulated
FixJ	HM007SM17v1_psym570057	pSymA	HM007SM17v1_psym570058	pSymA	operon
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_1170004	Chrs	regulated
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_1170005	Chrs	regulated
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_140046	UnMapped	regulated
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_500091	pSymA	regulated
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_770015	pSymA	regulated
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_770016	pSymA	regulated
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_830098	Chrs	regulated
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_830099	Chrs	regulated
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_830100	Chrs	operon
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_830101	Chrs	operon
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_830102	Chrs	operon
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_830103	Chrs	operon
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_830104	Chrs	operon
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_830105	Chrs	operon
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_830106	Chrs	operon
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_pld440005	UnMapped	regulated
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_psym490080	pSymA	regulated
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_psym490081	pSymA	regulated
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_psym570026	pSymA	regulated
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_psym570027	pSymA	regulated
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_psym570056	pSymA	regulated
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_psym570057	pSymA	operon
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_psym570058	pSymA	operon
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_psym60081	pSymA	regulated
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_psym60082	pSymA	regulated
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_psym60083	pSymA	operon
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_psym760002	pSymA	regulated
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_psym760016	pSymA	regulated
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_psym900013	pSymA	regulated
FixK1	HM007SM17v1_psym490082	pSymA	HM007SM17v1_psym900014	pSymA	operon
FixK1	HM007SM17v1_psym570055	pSymA	HM007SM17v1_1170004	Chrs	regulated
FixK1	HM007SM17v1_psym570055	pSymA	HM007SM17v1_1170005	Chrs	regulated
