#Regulator	locus_tag	replicon	locus_tag	replicon	type
AglR	M195v1_650079	Chrs	M195v1_110045	Chrs	regulated
AglR	M195v1_650079	Chrs	M195v1_650080	Chrs	regulated
AglR	M195v1_650079	Chrs	M195v1_650081	Chrs	operon
AglR	M195v1_650079	Chrs	M195v1_650082	Chrs	operon
AglR	M195v1_650079	Chrs	M195v1_650083	Chrs	operon
AglR	M195v1_650079	Chrs	M195v1_770027	Chrs	regulated
AglR	M195v1_650079	Chrs	M195v1_psym760136	pSymA	regulated
AglR	M195v1_650079	Chrs	M195v1_psym760137	pSymA	regulated
BetI	M195v1_490019	Chrs	M195v1_490018	Chrs	regulated
BetI	M195v1_490019	Chrs	M195v1_pld260084	pSymB	regulated
BetI	M195v1_490019	Chrs	M195v1_pld260085	pSymB	operon
BetI	M195v1_490019	Chrs	M195v1_pld260086	pSymB	operon
ChpR	M195v1_pld830117	pSymB	M195v1_pld830116	pSymB	regulated
ChvI	M195v1_1490006	Chrs	M195v1_1490007	Chrs	operon
ChvI	M195v1_1490006	Chrs	M195v1_1490008	Chrs	operon
ChvI	M195v1_1490006	Chrs	M195v1_370073	Chrs	regulated
ExpG	M195v1_pld480047	pSymB	M195v1_pld480046	pSymB	regulated
ExpG	M195v1_pld480047	pSymB	M195v1_pld480049	pSymB	regulated
ExpG	M195v1_pld480047	pSymB	M195v1_psym1540086	pSymA	regulated
ExpG	M195v1_pld480047	pSymB	M195v1_psym1540087	pSymA	regulated
FixJ	M195v1_psym1120017	pSymA	M195v1_psym1120018	pSymA	operon
FixK1	M195v1_psym1120015	pSymA	M195v1_1530004	Chrs	regulated
FixK1	M195v1_psym1120015	pSymA	M195v1_1530005	Chrs	regulated
FixK1	M195v1_psym1120015	pSymA	M195v1_160034	Chrs	regulated
FixK1	M195v1_psym1120015	pSymA	M195v1_160035	Chrs	regulated
FixK1	M195v1_psym1120015	pSymA	M195v1_70146	pSymA	regulated
FixK1	M195v1_psym1120015	pSymA	M195v1_70147	pSymA	regulated
FixK1	M195v1_psym1120015	pSymA	M195v1_70148	pSymA	operon
FixK1	M195v1_psym1120015	pSymA	M195v1_860067	pSymA	regulated
FixK1	M195v1_psym1120015	pSymA	M195v1_860068	pSymA	operon
