#Regulator	locus_tag	replicon	locus_tag	replicon	type
AglR	SMAK75_007202	Chrs	SMAK75_003559	Chrs	regulated
AglR	SMAK75_007202	Chrs	SMAK75_007201	Chrs	regulated
AglR	SMAK75_007202	Chrs	SMAK75_007203	Chrs	operon
BetI	SMAK75_001834	Chrs	SMAK75_001381	pSymB	regulated
BetI	SMAK75_001834	Chrs	SMAK75_001382	pSymB	operon
BetI	SMAK75_001834	Chrs	SMAK75_001383	pSymB	operon
BetI	SMAK75_001834	Chrs	SMAK75_001835	Chrs	regulated
DctD	SMAK75_005797	pSymB	SMAK75_005695	pSymA	regulated
ExpG	SMAK75_003780	pSymB	SMAK75_003779	pSymB	regulated
ExpG	SMAK75_003780	pSymB	SMAK75_003782	pSymB	regulated
ExpG	SMAK75_003780	pSymB	SMAK75_004565	pSymA	regulated
ExpG	SMAK75_003780	pSymB	SMAK75_004566	pSymA	regulated
ExpG	SMAK75_003780	pSymB	SMAK75_006104	pSymB	regulated
FixJ	SMAK75_006304	pSymA	SMAK75_003494	pSymA	regulated
FixJ	SMAK75_006304	pSymA	SMAK75_003495	pSymA	operon
FixJ	SMAK75_006304	pSymA	SMAK75_003496	pSymA	operon
FixJ	SMAK75_006304	pSymA	SMAK75_003497	pSymA	operon
FixJ	SMAK75_006304	pSymA	SMAK75_003511	pSymA	regulated
FixJ	SMAK75_006304	pSymA	SMAK75_003512	pSymA	regulated
FixJ	SMAK75_006304	pSymA	SMAK75_006182	UnMapped	regulated
FixJ	SMAK75_006304	pSymA	SMAK75_006305	pSymA	regulated
FixJ	SMAK75_006304	pSymA	SMAK75_006306	pSymA	operon
FixJ	SMAK75_006304	pSymA	SMAK75_006307	pSymA	operon
FixJ	SMAK75_006304	pSymA	SMAK75_006308	pSymA	regulated
FixJ	SMAK75_006304	pSymA	SMAK75_006309	pSymA	operon
FixJ	SMAK75_006304	pSymA	SMAK75_006310	pSymA	operon
FixJ	SMAK75_006304	pSymA	SMAK75_006311	pSymA	operon
FixK1	SMAK75_003493	pSymA	SMAK75_003494	pSymA	regulated
FixK1	SMAK75_003493	pSymA	SMAK75_003495	pSymA	operon
FixK1	SMAK75_003493	pSymA	SMAK75_003496	pSymA	operon
FixK1	SMAK75_003493	pSymA	SMAK75_003497	pSymA	operon
FixK1	SMAK75_003493	pSymA	SMAK75_003511	pSymA	regulated
FixK1	SMAK75_003493	pSymA	SMAK75_003512	pSymA	regulated
FixK1	SMAK75_003493	pSymA	SMAK75_006182	UnMapped	regulated
FixK1	SMAK75_003493	pSymA	SMAK75_006305	pSymA	regulated
FixK1	SMAK75_003493	pSymA	SMAK75_006306	pSymA	operon
FixK1	SMAK75_003493	pSymA	SMAK75_006307	pSymA	operon
FixK1	SMAK75_003493	pSymA	SMAK75_006308	pSymA	regulated
FixK1	SMAK75_003493	pSymA	SMAK75_006309	pSymA	operon
FixK1	SMAK75_003493	pSymA	SMAK75_006310	pSymA	operon
FixK1	SMAK75_003493	pSymA	SMAK75_006311	pSymA	operon
