#Regulator	locus_tag	replicon	locus_tag	replicon	type
AglR	M243v1_1330027	Chrs	M243v1_1330026	Chrs	regulated
AglR	M243v1_1330027	Chrs	M243v1_1500159	Chrs	regulated
AglR	M243v1_1330027	Chrs	M243v1_1500160	Chrs	operon
AglR	M243v1_1330027	Chrs	M243v1_780045	Chrs	regulated
AglR	M243v1_1330027	Chrs	M243v1_780046	Chrs	operon
AglR	M243v1_1330027	Chrs	M243v1_psym1460104	pSymA	regulated
AglR	M243v1_1330027	Chrs	M243v1_psym1460105	pSymA	regulated
BetI	M243v1_1280003	Chrs	M243v1_1280004	Chrs	regulated
ChpR	M243v1_pld760035	pSymB	M243v1_pld760036	pSymB	regulated
ChvI	M243v1_720006	Chrs	M243v1_1420031	Chrs	regulated
ChvI	M243v1_720006	Chrs	M243v1_720007	Chrs	operon
ChvI	M243v1_720006	Chrs	M243v1_720008	Chrs	operon
ExpG	M243v1_pld1260087	pSymB	M243v1_pld1260088	pSymB	regulated
ExpG	M243v1_pld1260087	pSymB	M243v1_pld1260089	pSymB	operon
ExpG	M243v1_pld1260087	pSymB	M243v1_psym1060160	pSymA	regulated
ExpG	M243v1_pld1260087	pSymB	M243v1_psym1060161	pSymA	regulated
FixJ	M243v1_psym670003	pSymA	M243v1_psym670004	pSymA	operon
FixK1	M243v1_psym700002	pSymA	M243v1_100013	UnMapped	regulated
FixK1	M243v1_psym700002	pSymA	M243v1_1400015	Chrs	regulated
FixK1	M243v1_psym700002	pSymA	M243v1_1400016	Chrs	regulated
FixK1	M243v1_psym700002	pSymA	M243v1_1400017	Chrs	operon
FixK1	M243v1_psym700002	pSymA	M243v1_190012	pSymA	regulated
FixK1	M243v1_psym700002	pSymA	M243v1_190013	pSymA	operon
FixK1	M243v1_psym700002	pSymA	M243v1_190014	pSymA	operon
FixK1	M243v1_psym700002	pSymA	M243v1_550048	pSymA	regulated
FixK1	M243v1_psym700002	pSymA	M243v1_550049	pSymA	regulated
FixK1	M243v1_psym700002	pSymA	M243v1_820052	Chrs	regulated
FixK1	M243v1_psym700002	pSymA	M243v1_820053	Chrs	regulated
FixK1	M243v1_psym700002	pSymA	M243v1_pld1140002	pSymA	regulated
FixK1	M243v1_psym700002	pSymA	M243v1_pld1140003	pSymA	regulated
FixK1	M243v1_psym700002	pSymA	M243v1_pld1140017	pSymA	regulated
FixK1	M243v1_psym700002	pSymA	M243v1_psym670002	pSymA	regulated
FixK1	M243v1_psym700002	pSymA	M243v1_psym670003	pSymA	operon
FixK1	M243v1_psym700002	pSymA	M243v1_psym670004	pSymA	operon
FixK1	M243v1_psym700002	pSymA	M243v1_psym680002	pSymA	regulated
FixK1	M243v1_psym700002	pSymA	M243v1_psym680003	pSymA	operon
FixK1	M243v1_psym700002	pSymA	M243v1_psym680004	pSymA	operon
FixK1	M243v1_psym700002	pSymA	M243v1_psym700004	pSymA	regulated
FixK1	M243v1_psym700002	pSymA	M243v1_psym700005	pSymA	operon
FixK1	M243v1_psym690002	pSymA	M243v1_100013	UnMapped	regulated
FixK1	M243v1_psym690002	pSymA	M243v1_1400015	Chrs	regulated
FixK1	M243v1_psym690002	pSymA	M243v1_1400016	Chrs	regulated
FixK1	M243v1_psym690002	pSymA	M243v1_1400017	Chrs	operon
FixK1	M243v1_psym690002	pSymA	M243v1_190012	pSymA	regulated
FixK1	M243v1_psym690002	pSymA	M243v1_190013	pSymA	operon
FixK1	M243v1_psym690002	pSymA	M243v1_190014	pSymA	operon
FixK1	M243v1_psym690002	pSymA	M243v1_550048	pSymA	regulated
FixK1	M243v1_psym690002	pSymA	M243v1_550049	pSymA	regulated
FixK1	M243v1_psym690002	pSymA	M243v1_820052	Chrs	regulated
FixK1	M243v1_psym690002	pSymA	M243v1_820053	Chrs	regulated
FixK1	M243v1_psym690002	pSymA	M243v1_pld1140002	pSymA	regulated
FixK1	M243v1_psym690002	pSymA	M243v1_pld1140003	pSymA	regulated
FixK1	M243v1_psym690002	pSymA	M243v1_pld1140017	pSymA	regulated
FixK1	M243v1_psym690002	pSymA	M243v1_psym670002	pSymA	regulated
FixK1	M243v1_psym690002	pSymA	M243v1_psym670003	pSymA	operon
FixK1	M243v1_psym690002	pSymA	M243v1_psym670004	pSymA	operon
FixK1	M243v1_psym690002	pSymA	M243v1_psym680002	pSymA	regulated
FixK1	M243v1_psym690002	pSymA	M243v1_psym680003	pSymA	operon
FixK1	M243v1_psym690002	pSymA	M243v1_psym680004	pSymA	operon
FixK1	M243v1_psym690002	pSymA	M243v1_psym700004	pSymA	regulated
FixK1	M243v1_psym690002	pSymA	M243v1_psym700005	pSymA	operon
Fur	M243v1_410051	Chrs	M243v1_410050	Chrs	regulated
GlnBK	M243v1_790094	Chrs	M243v1_120009	Chrs	regulated
GlnBK	M243v1_790094	Chrs	M243v1_120010	Chrs	regulated
GlnBK	M243v1_790094	Chrs	M243v1_120011	Chrs	operon
GlnBK	M243v1_790094	Chrs	M243v1_1280032	Chrs	regulated
GlnBK	M243v1_790094	Chrs	M243v1_1280033	Chrs	operon
GlnBK	M243v1_790094	Chrs	M243v1_1500068	Chrs	regulated
GlnBK	M243v1_790094	Chrs	M243v1_1500069	Chrs	regulated
GlnBK	M243v1_790094	Chrs	M243v1_1500070	Chrs	operon
GlnBK	M243v1_790094	Chrs	M243v1_1500071	Chrs	operon
