#Regulator	locus_tag	replicon	locus_tag	replicon	type
AglR	SMAK11_000949	Chrs	SMAK11_000950	Chrs	regulated
AglR	SMAK11_000949	Chrs	SMAK11_002716	pSymB	regulated
AglR	SMAK11_000949	Chrs	SMAK11_002717	pSymB	regulated
BetI	SMAK11_001499	Chrs	SMAK11_001500	Chrs	regulated
BetI	SMAK11_001499	Chrs	SMAK11_003954	pSymB	regulated
BetI	SMAK11_001499	Chrs	SMAK11_003955	pSymB	operon
BetI	SMAK11_001499	Chrs	SMAK11_003956	pSymB	operon
DctD	SMAK11_004286	pSymB	SMAK11_002967	pSymA	regulated
ExpG	SMAK11_004932	pSymB	SMAK11_000257	pSymA	regulated
ExpG	SMAK11_004932	pSymB	SMAK11_000258	pSymA	regulated
ExpG	SMAK11_004932	pSymB	SMAK11_004929	pSymB	regulated
ExpG	SMAK11_004932	pSymB	SMAK11_004931	pSymB	regulated
ExpG	SMAK11_004932	pSymB	SMAK11_004934	pSymB	regulated
ExpG	SMAK11_004932	pSymB	SMAK11_004935	pSymB	operon
FixK1	SMAK11_000377	pSymA	SMAK11_000356	Chrs	operon
FixK1	SMAK11_000377	pSymA	SMAK11_000379	pSymA	regulated
FixK1	SMAK11_000377	pSymA	SMAK11_001686	pSymA	regulated
Fur	SMAK11_002544	Chrs	SMAK11_002545	Chrs	regulated
Fur	SMAK11_002544	Chrs	SMAK11_002546	Chrs	operon
Fur	SMAK11_002544	Chrs	SMAK11_002547	Chrs	operon
Fur	SMAK11_002544	Chrs	SMAK11_002548	Chrs	operon
GlnBK	SMAK11_006728	Chrs	SMAK11_004696	Chrs	regulated
GlnBK	SMAK11_006728	Chrs	SMAK11_005148	Chrs	regulated
GlnBK	SMAK11_006728	Chrs	SMAK11_005503	Chrs	regulated
GlnBK	SMAK11_000990	Chrs	SMAK11_004696	Chrs	regulated
GlnBK	SMAK11_000990	Chrs	SMAK11_005148	Chrs	regulated
GlnBK	SMAK11_000990	Chrs	SMAK11_005503	Chrs	regulated
HpdR	SMAK11_002089	Chrs	SMAK11_002088	Chrs	regulated
IolR	SMAK11_003555	Chrs	SMAK11_001942	Chrs	regulated
IolR	SMAK11_003555	Chrs	SMAK11_001943	Chrs	operon
IolR	SMAK11_003555	Chrs	SMAK11_001944	Chrs	operon
IolR	SMAK11_003555	Chrs	SMAK11_002843	pSymA	regulated
