#Regulator	locus_tag	replicon	locus_tag	replicon	type
AglR	KH35Bv1_1220027	Chrs	KH35Bv1_1220025	Chrs	regulated
AglR	KH35Bv1_1220027	Chrs	KH35Bv1_1220026	Chrs	regulated
AglR	KH35Bv1_1220027	Chrs	KH35Bv1_1470070	Chrs	regulated
AglR	KH35Bv1_1220027	Chrs	KH35Bv1_1470071	Chrs	operon
AglR	KH35Bv1_1220027	Chrs	KH35Bv1_1470072	Chrs	operon
AglR	KH35Bv1_1220027	Chrs	KH35Bv1_1470073	Chrs	operon
AglR	KH35Bv1_1220027	Chrs	KH35Bv1_300065	Chrs	regulated
AglR	KH35Bv1_1220027	Chrs	KH35Bv1_300066	Chrs	operon
BetI	KH35Bv1_1060037	Chrs	KH35Bv1_1060036	Chrs	regulated
ChpR	KH35Bv1_pld350039	pSymB	KH35Bv1_pld350038	pSymB	regulated
ChvI	KH35Bv1_1330006	Chrs	KH35Bv1_1200026	Chrs	regulated
ChvI	KH35Bv1_1330006	Chrs	KH35Bv1_1330007	Chrs	operon
ChvI	KH35Bv1_1330006	Chrs	KH35Bv1_1330008	Chrs	operon
ExpG	KH35Bv1_pld850089	pSymB	KH35Bv1_pld850090	pSymB	regulated
ExpG	KH35Bv1_pld850089	pSymB	KH35Bv1_pld850091	pSymB	operon
ExpG	KH35Bv1_pld850089	pSymB	KH35Bv1_psym460240	pSymA	regulated
ExpG	KH35Bv1_pld850089	pSymB	KH35Bv1_psym460241	pSymA	regulated
FixJ	KH35Bv1_psym500054	pSymA	KH35Bv1_200034	Chrs	regulated
FixJ	KH35Bv1_psym500054	pSymA	KH35Bv1_psym500055	pSymA	operon
FixK1	KH35Bv1_psym500052	pSymA	KH35Bv1_1060087	Chrs	regulated
FixK1	KH35Bv1_psym500052	pSymA	KH35Bv1_1060088	Chrs	regulated
FixK1	KH35Bv1_psym500052	pSymA	KH35Bv1_1440002	Chrs	regulated
FixK1	KH35Bv1_psym500052	pSymA	KH35Bv1_200034	Chrs	regulated
FixK1	KH35Bv1_psym500052	pSymA	KH35Bv1_320039	pSymA	regulated
FixK1	KH35Bv1_psym500052	pSymA	KH35Bv1_320040	pSymA	regulated
FixK1	KH35Bv1_psym500052	pSymA	KH35Bv1_780016	Chrs	regulated
FixK1	KH35Bv1_psym500052	pSymA	KH35Bv1_780017	Chrs	regulated
FixK1	KH35Bv1_psym500052	pSymA	KH35Bv1_780018	Chrs	operon
FixK1	KH35Bv1_psym500052	pSymA	KH35Bv1_780019	Chrs	operon
