#Regulator	locus_tag	replicon	locus_tag	replicon	type
AglR	SM5A14_006388	Chrs	SM5A14_000168	Chrs	regulated
AglR	SM5A14_006388	Chrs	SM5A14_000169	Chrs	operon
AglR	SM5A14_006388	Chrs	SM5A14_000170	Chrs	operon
AglR	SM5A14_006388	Chrs	SM5A14_001100	Chrs	regulated
AglR	SM5A14_006388	Chrs	SM5A14_001101	Chrs	regulated
AglR	SM5A14_006388	Chrs	SM5A14_001102	Chrs	operon
AglR	SM5A14_006388	Chrs	SM5A14_001103	Chrs	operon
AglR	SM5A14_006388	Chrs	SM5A14_001104	Chrs	operon
AglR	SM5A14_006388	Chrs	SM5A14_001206	Chrs	regulated
AglR	SM5A14_006388	Chrs	SM5A14_002172	pSymB	regulated
AglR	SM5A14_006388	Chrs	SM5A14_002173	pSymB	regulated
AglR	SM5A14_006388	Chrs	SM5A14_005730	Chrs	regulated
AglR	SM5A14_006388	Chrs	SM5A14_005731	Chrs	operon
AglR	SM5A14_006388	Chrs	SM5A14_006214	Chrs	regulated
AglR	SM5A14_006388	Chrs	SM5A14_006215	Chrs	operon
AglR	SM5A14_006388	Chrs	SM5A14_006216	Chrs	operon
AglR	SM5A14_006388	Chrs	SM5A14_006387	Chrs	regulated
BetI	SM5A14_006904	Chrs	SM5A14_006905	Chrs	regulated
DctD	SM5A14_008184	pSymB	SM5A14_003222	pSymA	regulated
DctD	SM5A14_008184	pSymB	SM5A14_008182	pSymB	regulated
ExpG	SM5A14_002141	pSymB	SM5A14_002139	pSymB	regulated
ExpG	SM5A14_002141	pSymB	SM5A14_002142	pSymB	regulated
ExpG	SM5A14_002141	pSymB	SM5A14_002143	pSymB	operon
ExpG	SM5A14_002141	pSymB	SM5A14_002144	pSymB	regulated
ExpG	SM5A14_002141	pSymB	SM5A14_002808	Chrs	regulated
ExpG	SM5A14_002141	pSymB	SM5A14_002809	Chrs	regulated
ExpG	SM5A14_002141	pSymB	SM5A14_002810	Chrs	operon
ExpG	SM5A14_002141	pSymB	SM5A14_002811	Chrs	operon
FixK1	SM5A14_003757	pSymA	SM5A14_000059	pSymA	regulated
FixK1	SM5A14_003757	pSymA	SM5A14_000060	pSymA	regulated
FixK1	SM5A14_003757	pSymA	SM5A14_000061	pSymA	operon
FixK1	SM5A14_003757	pSymA	SM5A14_000067	pSymA	regulated
FixK1	SM5A14_003757	pSymA	SM5A14_000068	pSymA	operon
FixK1	SM5A14_003757	pSymA	SM5A14_000431	UnMapped	regulated
FixK1	SM5A14_003757	pSymA	SM5A14_000432	UnMapped	regulated
FixK1	SM5A14_003757	pSymA	SM5A14_000951	pSymB	regulated
FixK1	SM5A14_003757	pSymA	SM5A14_001984	pSymA	regulated
