#Regulator	locus_tag	replicon	locus_tag	replicon	type
AglR	M10v1_1730076	Chrs	M10v1_1730077	Chrs	regulated
AglR	M10v1_1730076	Chrs	M10v1_1730078	Chrs	operon
AglR	M10v1_1730076	Chrs	M10v1_1730079	Chrs	operon
AglR	M10v1_1730076	Chrs	M10v1_1730080	Chrs	operon
AglR	M10v1_1730076	Chrs	M10v1_2300069	Chrs	regulated
AglR	M10v1_1730076	Chrs	M10v1_2300070	Chrs	operon
AglR	M10v1_1730076	Chrs	M10v1_2300071	Chrs	operon
AglR	M10v1_1730076	Chrs	M10v1_2300072	Chrs	operon
AglR	M10v1_1730076	Chrs	M10v1_940019	Chrs	regulated
BetI	M10v1_1250035	Chrs	M10v1_1250034	Chrs	regulated
ChpR	M10v1_pld620027	pSymB	M10v1_pld620028	pSymB	regulated
ChvI	M10v1_80005	Chrs	M10v1_1950016	Chrs	regulated
ChvI	M10v1_80005	Chrs	M10v1_1950017	Chrs	operon
ChvI	M10v1_80005	Chrs	M10v1_80006	Chrs	operon
ChvI	M10v1_80005	Chrs	M10v1_80007	Chrs	operon
DctD	M10v1_pld2160018	pSymB	M10v1_pld2160020	pSymB	regulated
ExpG	M10v1_pld1760086	pSymB	M10v1_pld1760087	pSymB	regulated
ExpG	M10v1_pld1760086	pSymB	M10v1_pld1760088	pSymB	operon
FixJ	M10v1_psym2040055	pSymA	M10v1_psym2040056	pSymA	operon
FixK1	M10v1_psym830003	pSymA	M10v1_1000015	Chrs	regulated
FixK1	M10v1_psym830003	pSymA	M10v1_1000016	Chrs	regulated
FixK1	M10v1_psym830003	pSymA	M10v1_1000017	Chrs	operon
FixK1	M10v1_psym830003	pSymA	M10v1_1690030	pSymA	regulated
FixK1	M10v1_psym830003	pSymA	M10v1_1690031	pSymA	operon
FixK1	M10v1_psym830003	pSymA	M10v1_1750074	Chrs	regulated
FixK1	M10v1_psym830003	pSymA	M10v1_1800015	pSymA	regulated
FixK1	M10v1_psym830003	pSymA	M10v1_1800016	pSymA	regulated
