#Regulator	locus_tag	replicon	locus_tag	replicon	type
AglR	USDA1021v1_1940078	Chrs	USDA1021v1_1520045	Chrs	regulated
AglR	USDA1021v1_1940078	Chrs	USDA1021v1_1520046	Chrs	operon
AglR	USDA1021v1_1940078	Chrs	USDA1021v1_1940079	Chrs	regulated
AglR	USDA1021v1_1940078	Chrs	USDA1021v1_1940080	Chrs	operon
AglR	USDA1021v1_1940078	Chrs	USDA1021v1_1940081	Chrs	operon
AglR	USDA1021v1_1940078	Chrs	USDA1021v1_1940082	Chrs	operon
AglR	USDA1021v1_1940078	Chrs	USDA1021v1_2520023	Chrs	regulated
AglR	USDA1021v1_1940078	Chrs	USDA1021v1_660037	Chrs	regulated
AglR	USDA1021v1_1940078	Chrs	USDA1021v1_660038	Chrs	operon
AglR	USDA1021v1_1940078	Chrs	USDA1021v1_psym2300132	pSymA	regulated
BetI	USDA1021v1_2060081	Chrs	USDA1021v1_2060082	Chrs	regulated
BetI	USDA1021v1_2060081	Chrs	USDA1021v1_pld570019	pSymB	regulated
BetI	USDA1021v1_2060081	Chrs	USDA1021v1_pld570020	pSymB	operon
BetI	USDA1021v1_2060081	Chrs	USDA1021v1_pld570021	pSymB	operon
ChpR	USDA1021v1_2210138	pSymB	USDA1021v1_2210139	pSymB	regulated
ChpR	USDA1021v1_2210138	pSymB	USDA1021v1_pld1460230	pSymB	regulated
ChvI	USDA1021v1_2230006	Chrs	USDA1021v1_2230007	Chrs	operon
ChvI	USDA1021v1_2230006	Chrs	USDA1021v1_2230008	Chrs	operon
ChvI	USDA1021v1_2230006	Chrs	USDA1021v1_2430075	Chrs	regulated
DctD	USDA1021v1_2210026	pSymB	USDA1021v1_2210028	pSymB	regulated
DctD	USDA1021v1_2210026	pSymB	USDA1021v1_pld1460117	pSymB	regulated
ExpG	USDA1021v1_pld2470077	pSymB	USDA1021v1_pld2470078	pSymB	regulated
ExpG	USDA1021v1_pld2470077	pSymB	USDA1021v1_pld2470079	pSymB	operon
FixJ	USDA1021v1_psym1570003	pSymA	USDA1021v1_psym1570004	pSymA	operon
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_1340006	UnMapped	regulated
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_1380087	Chrs	regulated
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_1920015	Chrs	regulated
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_1920016	Chrs	regulated
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_1920017	Chrs	operon
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_2060028	Chrs	regulated
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_2060029	Chrs	regulated
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_2060030	Chrs	operon
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_2060031	Chrs	operon
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_2060032	Chrs	operon
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_2060033	Chrs	operon
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_2060034	Chrs	operon
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_2060035	Chrs	operon
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_2060036	Chrs	operon
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_590004	UnMapped	regulated
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_590005	UnMapped	regulated
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_590006	UnMapped	operon
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_590007	UnMapped	operon
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_pld2270009	pSymA	regulated
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_pld2270010	pSymA	regulated
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_psym100020	pSymA	regulated
FixK1	USDA1021v1_psym1250035	pSymA	USDA1021v1_psym1060011	pSymA	regulated
