#Regulator	locus_tag	replicon	locus_tag	replicon	type
AglR	HM006SM1v1_1750013	Chrs	HM006SM1v1_1330008	Chrs	regulated
AglR	HM006SM1v1_1750013	Chrs	HM006SM1v1_1750014	Chrs	regulated
AglR	HM006SM1v1_1750013	Chrs	HM006SM1v1_1750015	Chrs	operon
AglR	HM006SM1v1_1750013	Chrs	HM006SM1v1_1750016	Chrs	operon
AglR	HM006SM1v1_1750013	Chrs	HM006SM1v1_1750017	Chrs	operon
AglR	HM006SM1v1_1750013	Chrs	HM006SM1v1_3740007	Chrs	regulated
AglR	HM006SM1v1_1750013	Chrs	HM006SM1v1_480006	Chrs	regulated
AglR	HM006SM1v1_1750013	Chrs	HM006SM1v1_480007	Chrs	operon
AglR	HM006SM1v1_1750013	Chrs	HM006SM1v1_480008	Chrs	operon
AglR	HM006SM1v1_1750013	Chrs	HM006SM1v1_480009	Chrs	operon
BetI	HM006SM1v1_1190001	Chrs	HM006SM1v1_1190002	Chrs	regulated
ChpR	HM006SM1v1_pld2800039	pSymB	HM006SM1v1_pld2800038	pSymB	regulated
ChvI	HM006SM1v1_4020003	Chrs	HM006SM1v1_4020004	Chrs	operon
ChvI	HM006SM1v1_4020003	Chrs	HM006SM1v1_4020005	Chrs	operon
ChvI	HM006SM1v1_4020003	Chrs	HM006SM1v1_930002	Chrs	regulated
ChvI	HM006SM1v1_4020003	Chrs	HM006SM1v1_930003	Chrs	operon
ExpG	HM006SM1v1_pld2200027	pSymB	HM006SM1v1_pld2200026	pSymB	regulated
FixJ	HM006SM1v1_psym3130044	pSymA	HM006SM1v1_psym3130045	pSymA	operon
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_1030002	Chrs	regulated
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_3250012	UnMapped	regulated
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_3250013	UnMapped	regulated
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_3660019	UnMapped	regulated
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_3730001	Chrs	regulated
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_3730002	Chrs	regulated
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_3730003	Chrs	operon
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_810005	Chrs	regulated
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_810006	Chrs	regulated
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_810007	Chrs	operon
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_pld3240005	pSymA	regulated
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_psym2990010	pSymA	regulated
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_psym310013	pSymA	regulated
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_psym310014	pSymA	regulated
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_psym310015	pSymA	operon
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_psym3130013	pSymA	regulated
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_psym3130014	pSymA	regulated
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_psym3130043	pSymA	regulated
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_psym3130044	pSymA	operon
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_psym3130045	pSymA	operon
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_psym4630018	pSymA	regulated
FixK1	HM006SM1v1_psym4630020	pSymA	HM006SM1v1_psym5030037	pSymA	regulated
FixK1	HM006SM1v1_psym3130042	pSymA	HM006SM1v1_1030002	Chrs	regulated
FixK1	HM006SM1v1_psym3130042	pSymA	HM006SM1v1_3250012	UnMapped	regulated
FixK1	HM006SM1v1_psym3130042	pSymA	HM006SM1v1_3250013	UnMapped	regulated
FixK1	HM006SM1v1_psym3130042	pSymA	HM006SM1v1_3660019	UnMapped	regulated
FixK1	HM006SM1v1_psym3130042	pSymA	HM006SM1v1_3730001	Chrs	regulated
FixK1	HM006SM1v1_psym3130042	pSymA	HM006SM1v1_3730002	Chrs	regulated
FixK1	HM006SM1v1_psym3130042	pSymA	HM006SM1v1_3730003	Chrs	operon
FixK1	HM006SM1v1_psym3130042	pSymA	HM006SM1v1_810005	Chrs	regulated
FixK1	HM006SM1v1_psym3130042	pSymA	HM006SM1v1_810006	Chrs	regulated
FixK1	HM006SM1v1_psym3130042	pSymA	HM006SM1v1_810007	Chrs	operon
FixK1	HM006SM1v1_psym3130042	pSymA	HM006SM1v1_pld3240005	pSymA	regulated
FixK1	HM006SM1v1_psym3130042	pSymA	HM006SM1v1_psym2990010	pSymA	regulated
FixK1	HM006SM1v1_psym3130042	pSymA	HM006SM1v1_psym310013	pSymA	regulated
FixK1	HM006SM1v1_psym3130042	pSymA	HM006SM1v1_psym310014	pSymA	regulated
FixK1	HM006SM1v1_psym3130042	pSymA	HM006SM1v1_psym310015	pSymA	operon
FixK1	HM006SM1v1_psym3130042	pSymA	HM006SM1v1_psym3130013	pSymA	regulated
FixK1	HM006SM1v1_psym3130042	pSymA	HM006SM1v1_psym3130014	pSymA	regulated
FixK1	HM006SM1v1_psym3130042	pSymA	HM006SM1v1_psym3130043	pSymA	regulated
FixK1	HM006SM1v1_psym3130042	pSymA	HM006SM1v1_psym3130044	pSymA	operon
FixK1	HM006SM1v1_psym3130042	pSymA	HM006SM1v1_psym3130045	pSymA	operon
