#Regulator	locus_tag	replicon	locus_tag	replicon	type
AglR	M249v1_730082	Chrs	M249v1_1430037	Chrs	regulated
AglR	M249v1_730082	Chrs	M249v1_1430038	Chrs	operon
AglR	M249v1_730082	Chrs	M249v1_2100090	Chrs	regulated
AglR	M249v1_730082	Chrs	M249v1_2100091	Chrs	operon
AglR	M249v1_730082	Chrs	M249v1_2100092	Chrs	operon
AglR	M249v1_730082	Chrs	M249v1_2100093	Chrs	operon
AglR	M249v1_730082	Chrs	M249v1_2550044	Chrs	regulated
AglR	M249v1_730082	Chrs	M249v1_730083	Chrs	regulated
AglR	M249v1_730082	Chrs	M249v1_730084	Chrs	operon
AglR	M249v1_730082	Chrs	M249v1_730085	Chrs	operon
AglR	M249v1_730082	Chrs	M249v1_730086	Chrs	operon
BetI	M249v1_2560036	Chrs	M249v1_2560035	Chrs	regulated
ChpR	M249v1_pld2630084	pSymB	M249v1_pld2630083	pSymB	regulated
ChvI	M249v1_310014	Chrs	M249v1_1350025	Chrs	regulated
ChvI	M249v1_310014	Chrs	M249v1_1350026	Chrs	operon
ExpG	M249v1_pld2380061	pSymB	M249v1_pld2380060	pSymB	regulated
ExpG	M249v1_pld2380061	pSymB	M249v1_pld2380063	pSymB	regulated
FixJ	M249v1_psym2400004	pSymA	M249v1_psym690109	pSymA	regulated
FixK1	M249v1_psym2400008	pSymA	M249v1_1250005	UnMapped	regulated
FixK1	M249v1_psym2400008	pSymA	M249v1_1250006	UnMapped	regulated
FixK1	M249v1_psym2400008	pSymA	M249v1_1960004	Chrs	regulated
FixK1	M249v1_psym2400008	pSymA	M249v1_1960005	Chrs	regulated
FixK1	M249v1_psym2400008	pSymA	M249v1_2560087	Chrs	regulated
FixK1	M249v1_psym2400008	pSymA	M249v1_2560088	Chrs	regulated
FixK1	M249v1_psym2400008	pSymA	M249v1_psym1780048	pSymA	regulated
FixK1	M249v1_psym2400008	pSymA	M249v1_psym2400005	pSymA	regulated
Fur	M249v1_2110023	Chrs	M249v1_2110022	Chrs	regulated
GlnBK	M249v1_240022	Chrs	M249v1_1030011	Chrs	regulated
GlnBK	M249v1_240022	Chrs	M249v1_1030012	Chrs	regulated
GlnBK	M249v1_240022	Chrs	M249v1_1030013	Chrs	operon
GlnBK	M249v1_240022	Chrs	M249v1_1030014	Chrs	operon
GlnBK	M249v1_240022	Chrs	M249v1_1030015	Chrs	operon
GlnBK	M249v1_240022	Chrs	M249v1_2560008	Chrs	regulated
GlnBK	M249v1_240022	Chrs	M249v1_460027	Chrs	regulated
GlnBK	M249v1_240022	Chrs	M249v1_460028	Chrs	regulated
GlnBK	M249v1_240022	Chrs	M249v1_460029	Chrs	operon
GlnBK	M249v1_240022	Chrs	M249v1_720158	Chrs	regulated
GlnBK	M249v1_240022	Chrs	M249v1_pld1740097	pSymA	regulated
GlnBK	M249v1_240022	Chrs	M249v1_pld1740098	pSymA	regulated
GlnBK	M249v1_240022	Chrs	M249v1_pld1740099	pSymA	operon
GlnBK	M249v1_860003	Chrs	M249v1_1030011	Chrs	regulated
GlnBK	M249v1_860003	Chrs	M249v1_1030012	Chrs	regulated
GlnBK	M249v1_860003	Chrs	M249v1_1030013	Chrs	operon
GlnBK	M249v1_860003	Chrs	M249v1_1030014	Chrs	operon
GlnBK	M249v1_860003	Chrs	M249v1_1030015	Chrs	operon
GlnBK	M249v1_860003	Chrs	M249v1_2560008	Chrs	regulated
GlnBK	M249v1_860003	Chrs	M249v1_460027	Chrs	regulated
GlnBK	M249v1_860003	Chrs	M249v1_460028	Chrs	regulated
GlnBK	M249v1_860003	Chrs	M249v1_460029	Chrs	operon
GlnBK	M249v1_860003	Chrs	M249v1_720158	Chrs	regulated
GlnBK	M249v1_860003	Chrs	M249v1_pld1740097	pSymA	regulated
GlnBK	M249v1_860003	Chrs	M249v1_pld1740098	pSymA	regulated
GlnBK	M249v1_860003	Chrs	M249v1_pld1740099	pSymA	operon
HpdR	M249v1_2220006	Chrs	M249v1_2220007	Chrs	regulated
HpdR	M249v1_2220006	Chrs	M249v1_2700005	UnMapped	regulated
IolR	M249v1_770017	Chrs	M249v1_1080011	Chrs	regulated
IolR	M249v1_770017	Chrs	M249v1_1080012	Chrs	regulated
IolR	M249v1_770017	Chrs	M249v1_1350079	Chrs	regulated
IolR	M249v1_770017	Chrs	M249v1_1350080	Chrs	operon
IolR	M249v1_770017	Chrs	M249v1_1800046	UnMapped	regulated
IolR	M249v1_770017	Chrs	M249v1_1800055	UnMapped	regulated
IolR	M249v1_770017	Chrs	M249v1_2290006	pSymB	regulated
IolR	M249v1_770017	Chrs	M249v1_2540005	Chrs	regulated
IolR	M249v1_770017	Chrs	M249v1_650009	Chrs	regulated
IolR	M249v1_770017	Chrs	M249v1_650010	Chrs	regulated
IolR	M249v1_770017	Chrs	M249v1_650011	Chrs	operon
IolR	M249v1_770017	Chrs	M249v1_650012	Chrs	operon
IolR	M249v1_770017	Chrs	M249v1_650013	Chrs	operon
IolR	M249v1_770017	Chrs	M249v1_770016	Chrs	regulated
IolR	M249v1_770017	Chrs	M249v1_770018	Chrs	regulated
IolR	M249v1_770017	Chrs	M249v1_770019	Chrs	regulated
IolR	M249v1_770017	Chrs	M249v1_pld1090018	pSymB	regulated
IolR	M249v1_770017	Chrs	M249v1_pld1090019	pSymB	regulated
IolR	M249v1_770017	Chrs	M249v1_pld1160008	pSymB	regulated
IolR	M249v1_770017	Chrs	M249v1_pld1160009	pSymB	regulated
IolR	M249v1_770017	Chrs	M249v1_pld1160010	pSymB	operon
IolR	M249v1_770017	Chrs	M249v1_pld1160011	pSymB	operon
IolR	M249v1_770017	Chrs	M249v1_pld1270025	pSymB	regulated
IolR	M249v1_770017	Chrs	M249v1_pld1270026	pSymB	regulated
IolR	M249v1_770017	Chrs	M249v1_pld1590134	pSymB	regulated
IolR	M249v1_770017	Chrs	M249v1_pld1590135	pSymB	regulated
IolR	M249v1_770017	Chrs	M249v1_pld1740112	pSymA	regulated
IolR	M249v1_770017	Chrs	M249v1_pld1740113	pSymA	regulated
IolR	M249v1_770017	Chrs	M249v1_pld1740114	pSymA	operon
IolR	M249v1_770017	Chrs	M249v1_pld1740115	pSymA	operon
IolR	M249v1_770017	Chrs	M249v1_pld1740116	pSymA	operon
IolR	M249v1_770017	Chrs	M249v1_pld1740117	pSymA	operon
IolR	M249v1_770017	Chrs	M249v1_pld2630087	pSymB	regulated
IolR	M249v1_770017	Chrs	M249v1_pld2630088	pSymB	operon
IolR	M249v1_770017	Chrs	M249v1_pld2630094	pSymB	regulated
IolR	M249v1_770017	Chrs	M249v1_pld2650014	pSymB	regulated
IolR	M249v1_770017	Chrs	M249v1_pld2650015	pSymB	operon
IolR	M249v1_770017	Chrs	M249v1_pld810098	pSymB	regulated
MucR	M249v1_2590022	Chrs	M249v1_1230029	Chrs	regulated
MucR	M249v1_2590022	Chrs	M249v1_pld2380063	pSymB	regulated
NesR	M249v1_2100005	Chrs	M249v1_2110070	Chrs	regulated
NesR	M249v1_2100005	Chrs	M249v1_2280026	Chrs	regulated
NesR	M249v1_2100005	Chrs	M249v1_2280027	Chrs	operon
NesR	M249v1_2100005	Chrs	M249v1_2570013	Chrs	regulated
