#Regulator	locus_tag	replicon	locus_tag	replicon	type
AglR	HM007SM12v1_570084	Chrs	HM007SM12v1_1490087	Chrs	regulated
AglR	HM007SM12v1_570084	Chrs	HM007SM12v1_550036	Chrs	regulated
AglR	HM007SM12v1_570084	Chrs	HM007SM12v1_550037	Chrs	operon
AglR	HM007SM12v1_570084	Chrs	HM007SM12v1_570085	Chrs	regulated
AglR	HM007SM12v1_570084	Chrs	HM007SM12v1_570086	Chrs	operon
AglR	HM007SM12v1_570084	Chrs	HM007SM12v1_570087	Chrs	operon
AglR	HM007SM12v1_570084	Chrs	HM007SM12v1_570088	Chrs	operon
AglR	HM007SM12v1_570084	Chrs	HM007SM12v1_920029	Chrs	regulated
AglR	HM007SM12v1_570084	Chrs	HM007SM12v1_psym450153	pSymA	regulated
BetI	HM007SM12v1_1200148	Chrs	HM007SM12v1_1200149	Chrs	regulated
BetI	HM007SM12v1_1200148	Chrs	HM007SM12v1_pld820020	pSymB	regulated
BetI	HM007SM12v1_1200148	Chrs	HM007SM12v1_pld820021	pSymB	operon
BetI	HM007SM12v1_1200148	Chrs	HM007SM12v1_pld820022	pSymB	operon
ChpR	HM007SM12v1_pld470039	pSymB	HM007SM12v1_pld470038	pSymB	regulated
ChvI	HM007SM12v1_480006	Chrs	HM007SM12v1_1280072	Chrs	regulated
ChvI	HM007SM12v1_480006	Chrs	HM007SM12v1_480007	Chrs	operon
ChvI	HM007SM12v1_480006	Chrs	HM007SM12v1_480008	Chrs	operon
ExpG	HM007SM12v1_pld670083	pSymB	HM007SM12v1_pld670084	pSymB	regulated
ExpG	HM007SM12v1_pld670083	pSymB	HM007SM12v1_pld670085	pSymB	operon
FixJ	HM007SM12v1_psym230055	pSymA	HM007SM12v1_psym230056	pSymA	operon
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_1040016	Chrs	regulated
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_1040017	Chrs	regulated
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_1040018	Chrs	operon
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_1040019	Chrs	operon
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_1040020	Chrs	operon
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_1050001	Chrs	operon
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_1050002	Chrs	operon
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_1200096	Chrs	regulated
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_1200097	Chrs	regulated
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_1200098	Chrs	operon
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_1200099	Chrs	operon
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_1200100	Chrs	operon
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_1200101	Chrs	operon
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_1200102	Chrs	operon
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_1200103	Chrs	operon
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_1200104	Chrs	operon
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_1300030	Chrs	regulated
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_1300031	Chrs	regulated
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_440017	pSymA	regulated
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_440018	pSymA	regulated
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_pld120064	pSymA	regulated
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_pld1560056	pSymA	regulated
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_psym230024	pSymA	regulated
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_psym230025	pSymA	regulated
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_psym230054	pSymA	regulated
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_psym230055	pSymA	operon
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_psym230056	pSymA	operon
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_psym230086	pSymA	regulated
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_psym230087	pSymA	regulated
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_psym520006	UnMapped	regulated
FixK1	HM007SM12v1_psym230053	pSymA	HM007SM12v1_psym690039	pSymA	regulated
FixK1	HM007SM12v1_psym290018	pSymA	HM007SM12v1_1040016	Chrs	regulated
FixK1	HM007SM12v1_psym290018	pSymA	HM007SM12v1_1040017	Chrs	regulated
