#Regulator	locus_tag	replicon	locus_tag	replicon	type
AglR	HM015SM1v1_520080	Chrs	HM015SM1v1_1730023	Chrs	regulated
AglR	HM015SM1v1_520080	Chrs	HM015SM1v1_1730024	Chrs	operon
AglR	HM015SM1v1_520080	Chrs	HM015SM1v1_270023	Chrs	regulated
AglR	HM015SM1v1_520080	Chrs	HM015SM1v1_330068	Chrs	regulated
AglR	HM015SM1v1_520080	Chrs	HM015SM1v1_330069	Chrs	operon
AglR	HM015SM1v1_520080	Chrs	HM015SM1v1_330070	Chrs	operon
AglR	HM015SM1v1_520080	Chrs	HM015SM1v1_330071	Chrs	operon
AglR	HM015SM1v1_520080	Chrs	HM015SM1v1_520081	Chrs	regulated
AglR	HM015SM1v1_520080	Chrs	HM015SM1v1_520082	Chrs	operon
AglR	HM015SM1v1_520080	Chrs	HM015SM1v1_520083	Chrs	operon
AglR	HM015SM1v1_520080	Chrs	HM015SM1v1_520084	Chrs	operon
AglR	HM015SM1v1_520080	Chrs	HM015SM1v1_psym1090087	pSymA	regulated
BetI	HM015SM1v1_690089	Chrs	HM015SM1v1_690090	Chrs	regulated
ChpR	HM015SM1v1_pld1370005	pSymB	HM015SM1v1_pld1370004	pSymB	regulated
ChvI	HM015SM1v1_290005	Chrs	HM015SM1v1_290006	Chrs	operon
ChvI	HM015SM1v1_290005	Chrs	HM015SM1v1_290007	Chrs	operon
ChvI	HM015SM1v1_290005	Chrs	HM015SM1v1_310024	Chrs	regulated
ChvI	HM015SM1v1_290005	Chrs	HM015SM1v1_310025	Chrs	operon
DctD	HM015SM1v1_pld1770019	pSymB	HM015SM1v1_pld1770021	pSymB	regulated
ExpG	HM015SM1v1_pld1030091	pSymB	HM015SM1v1_pld1030092	pSymB	regulated
ExpG	HM015SM1v1_pld1030091	pSymB	HM015SM1v1_pld1030093	pSymB	operon
ExpG	HM015SM1v1_pld1030091	pSymB	HM015SM1v1_psym680044	pSymA	regulated
ExpG	HM015SM1v1_pld1030091	pSymB	HM015SM1v1_psym680045	pSymA	regulated
FixJ	HM015SM1v1_psym1350002	pSymA	HM015SM1v1_psym1350003	pSymA	operon
FixK1	HM015SM1v1_psym1620004	pSymA	HM015SM1v1_1380013	pSymA	regulated
FixK1	HM015SM1v1_psym1620004	pSymA	HM015SM1v1_1380014	pSymA	regulated
FixK1	HM015SM1v1_psym1620004	pSymA	HM015SM1v1_1380015	pSymA	operon
FixK1	HM015SM1v1_psym1620004	pSymA	HM015SM1v1_1590024	Chrs	regulated
FixK1	HM015SM1v1_psym1620004	pSymA	HM015SM1v1_1700014	Chrs	regulated
FixK1	HM015SM1v1_psym1620004	pSymA	HM015SM1v1_1700015	Chrs	regulated
FixK1	HM015SM1v1_psym1620004	pSymA	HM015SM1v1_1700016	Chrs	operon
FixK1	HM015SM1v1_psym1620004	pSymA	HM015SM1v1_690033	Chrs	regulated
FixK1	HM015SM1v1_psym1620004	pSymA	HM015SM1v1_690034	Chrs	regulated
FixK1	HM015SM1v1_psym1620004	pSymA	HM015SM1v1_690035	Chrs	operon
FixK1	HM015SM1v1_psym1620004	pSymA	HM015SM1v1_690036	Chrs	operon
FixK1	HM015SM1v1_psym1620004	pSymA	HM015SM1v1_690037	Chrs	operon
FixK1	HM015SM1v1_psym1620004	pSymA	HM015SM1v1_690038	Chrs	operon
FixK1	HM015SM1v1_psym1620004	pSymA	HM015SM1v1_690039	Chrs	operon
FixK1	HM015SM1v1_psym1620004	pSymA	HM015SM1v1_690040	Chrs	operon
FixK1	HM015SM1v1_psym1620004	pSymA	HM015SM1v1_690041	Chrs	operon
FixK1	HM015SM1v1_psym1620004	pSymA	HM015SM1v1_920002	Chrs	regulated
FixK1	HM015SM1v1_psym1620004	pSymA	HM015SM1v1_psym1070033	pSymA	regulated
FixK1	HM015SM1v1_psym1620004	pSymA	HM015SM1v1_psym1070034	pSymA	operon
FixK1	HM015SM1v1_psym1620004	pSymA	HM015SM1v1_psym1070035	pSymA	operon
FixK1	HM015SM1v1_psym1620004	pSymA	HM015SM1v1_psym1070036	pSymA	operon
