#Regulator	locus_tag	replicon	locus_tag	replicon	type
AglR	KH46Cv1_1490082	Chrs	KH46Cv1_1490083	Chrs	regulated
AglR	KH46Cv1_1490082	Chrs	KH46Cv1_1490084	Chrs	regulated
AglR	KH46Cv1_1490082	Chrs	KH46Cv1_1490085	Chrs	operon
AglR	KH46Cv1_1490082	Chrs	KH46Cv1_1490086	Chrs	operon
AglR	KH46Cv1_1490082	Chrs	KH46Cv1_1490087	Chrs	operon
AglR	KH46Cv1_1490082	Chrs	KH46Cv1_2340052	Chrs	regulated
AglR	KH46Cv1_1490082	Chrs	KH46Cv1_2340053	Chrs	operon
AglR	KH46Cv1_1490082	Chrs	KH46Cv1_2340054	Chrs	operon
AglR	KH46Cv1_1490082	Chrs	KH46Cv1_2340055	Chrs	operon
AglR	KH46Cv1_1490082	Chrs	KH46Cv1_psym20022	pSymA	regulated
AglR	KH46Cv1_1490082	Chrs	KH46Cv1_psym20023	pSymA	regulated
BetI	KH46Cv1_680048	Chrs	KH46Cv1_680049	Chrs	regulated
ChpR	KH46Cv1_pld2030013	pSymB	KH46Cv1_pld2030012	pSymB	regulated
ChvI	KH46Cv1_1620006	Chrs	KH46Cv1_1620007	Chrs	operon
ChvI	KH46Cv1_1620006	Chrs	KH46Cv1_1620008	Chrs	operon
ChvI	KH46Cv1_1620006	Chrs	KH46Cv1_2270002	Chrs	regulated
ChvI	KH46Cv1_1620006	Chrs	KH46Cv1_2270003	Chrs	operon
DctD	KH46Cv1_pld1580078	pSymB	KH46Cv1_psym20026	pSymA	regulated
ExpG	KH46Cv1_pld620078	pSymB	KH46Cv1_pld620079	pSymB	regulated
ExpG	KH46Cv1_pld620078	pSymB	KH46Cv1_pld620080	pSymB	operon
ExpG	KH46Cv1_pld620078	pSymB	KH46Cv1_psym2000039	pSymA	regulated
ExpG	KH46Cv1_pld620078	pSymB	KH46Cv1_psym2000040	pSymA	regulated
FixJ	KH46Cv1_psym880046	pSymA	KH46Cv1_1150001	Chrs	regulated
FixJ	KH46Cv1_psym880046	pSymA	KH46Cv1_1150002	Chrs	regulated
FixJ	KH46Cv1_psym880046	pSymA	KH46Cv1_1150003	Chrs	operon
FixJ	KH46Cv1_psym880046	pSymA	KH46Cv1_490001	Chrs	regulated
FixJ	KH46Cv1_psym880046	pSymA	KH46Cv1_490002	UnMapped	regulated
FixJ	KH46Cv1_psym880046	pSymA	KH46Cv1_890123	Chrs	regulated
FixJ	KH46Cv1_psym880046	pSymA	KH46Cv1_890124	Chrs	regulated
FixJ	KH46Cv1_psym880046	pSymA	KH46Cv1_920074	Chrs	regulated
FixJ	KH46Cv1_psym880046	pSymA	KH46Cv1_920075	Chrs	regulated
FixJ	KH46Cv1_psym880046	pSymA	KH46Cv1_920076	Chrs	operon
FixJ	KH46Cv1_psym880046	pSymA	KH46Cv1_psym880013	pSymA	regulated
FixJ	KH46Cv1_psym880046	pSymA	KH46Cv1_psym880014	pSymA	regulated
FixJ	KH46Cv1_psym880046	pSymA	KH46Cv1_psym880015	pSymA	operon
FixJ	KH46Cv1_psym880046	pSymA	KH46Cv1_psym880047	pSymA	regulated
FixJ	KH46Cv1_psym880046	pSymA	KH46Cv1_psym880048	pSymA	operon
FixJ	KH46Cv1_psym880046	pSymA	KH46Cv1_psym880076	pSymA	regulated
FixJ	KH46Cv1_psym880046	pSymA	KH46Cv1_psym880077	pSymA	regulated
FixJ	KH46Cv1_psym880046	pSymA	KH46Cv1_psym940018	pSymA	regulated
FixJ	KH46Cv1_psym880046	pSymA	KH46Cv1_psym940019	pSymA	operon
FixK1	KH46Cv1_psym880048	pSymA	KH46Cv1_1150001	Chrs	regulated
FixK1	KH46Cv1_psym880048	pSymA	KH46Cv1_1150002	Chrs	regulated
FixK1	KH46Cv1_psym880048	pSymA	KH46Cv1_1150003	Chrs	operon
FixK1	KH46Cv1_psym880048	pSymA	KH46Cv1_490001	Chrs	regulated
FixK1	KH46Cv1_psym880048	pSymA	KH46Cv1_490002	UnMapped	regulated
FixK1	KH46Cv1_psym880048	pSymA	KH46Cv1_890123	Chrs	regulated
FixK1	KH46Cv1_psym880048	pSymA	KH46Cv1_890124	Chrs	regulated
FixK1	KH46Cv1_psym880048	pSymA	KH46Cv1_920074	Chrs	regulated
FixK1	KH46Cv1_psym880048	pSymA	KH46Cv1_920075	Chrs	regulated
FixK1	KH46Cv1_psym880048	pSymA	KH46Cv1_920076	Chrs	operon
FixK1	KH46Cv1_psym880048	pSymA	KH46Cv1_psym880013	pSymA	regulated
FixK1	KH46Cv1_psym880048	pSymA	KH46Cv1_psym880014	pSymA	regulated
FixK1	KH46Cv1_psym880048	pSymA	KH46Cv1_psym880015	pSymA	operon
FixK1	KH46Cv1_psym880048	pSymA	KH46Cv1_psym880047	pSymA	regulated
FixK1	KH46Cv1_psym880048	pSymA	KH46Cv1_psym880076	pSymA	regulated
FixK1	KH46Cv1_psym880048	pSymA	KH46Cv1_psym880077	pSymA	regulated
FixK1	KH46Cv1_psym880048	pSymA	KH46Cv1_psym940018	pSymA	regulated
FixK1	KH46Cv1_psym880048	pSymA	KH46Cv1_psym940019	pSymA	operon
FixK1	KH46Cv1_psym940017	pSymA	KH46Cv1_1150001	Chrs	regulated
FixK1	KH46Cv1_psym940017	pSymA	KH46Cv1_1150002	Chrs	regulated
FixK1	KH46Cv1_psym940017	pSymA	KH46Cv1_1150003	Chrs	operon
FixK1	KH46Cv1_psym940017	pSymA	KH46Cv1_490001	Chrs	regulated
FixK1	KH46Cv1_psym940017	pSymA	KH46Cv1_490002	UnMapped	regulated
FixK1	KH46Cv1_psym940017	pSymA	KH46Cv1_890123	Chrs	regulated
FixK1	KH46Cv1_psym940017	pSymA	KH46Cv1_890124	Chrs	regulated
FixK1	KH46Cv1_psym940017	pSymA	KH46Cv1_920074	Chrs	regulated
FixK1	KH46Cv1_psym940017	pSymA	KH46Cv1_920075	Chrs	regulated
FixK1	KH46Cv1_psym940017	pSymA	KH46Cv1_920076	Chrs	operon
FixK1	KH46Cv1_psym940017	pSymA	KH46Cv1_psym880013	pSymA	regulated
FixK1	KH46Cv1_psym940017	pSymA	KH46Cv1_psym880014	pSymA	regulated
FixK1	KH46Cv1_psym940017	pSymA	KH46Cv1_psym880015	pSymA	operon
FixK1	KH46Cv1_psym940017	pSymA	KH46Cv1_psym880047	pSymA	regulated
FixK1	KH46Cv1_psym940017	pSymA	KH46Cv1_psym880048	pSymA	operon
FixK1	KH46Cv1_psym940017	pSymA	KH46Cv1_psym880076	pSymA	regulated
FixK1	KH46Cv1_psym940017	pSymA	KH46Cv1_psym880077	pSymA	regulated
FixK1	KH46Cv1_psym940017	pSymA	KH46Cv1_psym940018	pSymA	regulated
FixK1	KH46Cv1_psym940017	pSymA	KH46Cv1_psym940019	pSymA	operon
Fur	KH46Cv1_700009	Chrs	KH46Cv1_700008	Chrs	regulated
Fur	KH46Cv1_700009	Chrs	KH46Cv1_psym20011	pSymA	regulated
GlnBK	KH46Cv1_50003	Chrs	KH46Cv1_1020056	Chrs	regulated
GlnBK	KH46Cv1_50003	Chrs	KH46Cv1_1020057	Chrs	regulated
GlnBK	KH46Cv1_50003	Chrs	KH46Cv1_1560001	Chrs	operon
GlnBK	KH46Cv1_50003	Chrs	KH46Cv1_2110006	Chrs	regulated
GlnBK	KH46Cv1_50003	Chrs	KH46Cv1_460002	Chrs	regulated
GlnBK	KH46Cv1_50003	Chrs	KH46Cv1_460003	Chrs	operon
GlnBK	KH46Cv1_50003	Chrs	KH46Cv1_460004	Chrs	operon
GlnBK	KH46Cv1_50003	Chrs	KH46Cv1_530011	Chrs	regulated
GlnBK	KH46Cv1_50003	Chrs	KH46Cv1_530012	Chrs	regulated
GlnBK	KH46Cv1_50003	Chrs	KH46Cv1_530013	Chrs	operon
GlnBK	KH46Cv1_50003	Chrs	KH46Cv1_530014	Chrs	operon
GlnBK	KH46Cv1_50003	Chrs	KH46Cv1_680076	Chrs	regulated
GlnBK	KH46Cv1_50003	Chrs	KH46Cv1_680077	Chrs	operon
