#Regulator	locus_tag	replicon	locus_tag	replicon	type
AglR	M270v1_1060083	Chrs	M270v1_1060084	Chrs	regulated
AglR	M270v1_1060083	Chrs	M270v1_1060085	Chrs	operon
AglR	M270v1_1060083	Chrs	M270v1_1060086	Chrs	operon
AglR	M270v1_1060083	Chrs	M270v1_1060087	Chrs	operon
AglR	M270v1_1060083	Chrs	M270v1_1770013	Chrs	regulated
AglR	M270v1_1060083	Chrs	M270v1_1770014	Chrs	operon
AglR	M270v1_1060083	Chrs	M270v1_2870070	Chrs	regulated
AglR	M270v1_1060083	Chrs	M270v1_2870071	Chrs	operon
AglR	M270v1_1060083	Chrs	M270v1_2870072	Chrs	operon
AglR	M270v1_1060083	Chrs	M270v1_2870073	Chrs	operon
AglR	M270v1_1060083	Chrs	M270v1_3360035	Chrs	regulated
AglR	M270v1_1060083	Chrs	M270v1_psym3600191	pSymA	regulated
BetI	M270v1_2130085	Chrs	M270v1_2130086	Chrs	regulated
ChpR	M270v1_pld2070021	pSymB	M270v1_pld2070022	pSymB	regulated
ChvI	M270v1_1790007	Chrs	M270v1_1790008	Chrs	operon
ChvI	M270v1_1790007	Chrs	M270v1_1790009	Chrs	operon
ChvI	M270v1_1790007	Chrs	M270v1_3380076	Chrs	regulated
ExpG	M270v1_pld1600045	pSymB	M270v1_pld1600044	pSymB	regulated
ExpG	M270v1_pld1600045	pSymB	M270v1_pld1600047	pSymB	regulated
FixJ	M270v1_psym3570006	pSymA	M270v1_2130033	Chrs	regulated
FixJ	M270v1_psym3570006	pSymA	M270v1_2130034	Chrs	regulated
FixJ	M270v1_psym3570006	pSymA	M270v1_2130035	Chrs	operon
FixJ	M270v1_psym3570006	pSymA	M270v1_2130036	Chrs	operon
FixJ	M270v1_psym3570006	pSymA	M270v1_2130037	Chrs	operon
FixJ	M270v1_psym3570006	pSymA	M270v1_2130038	Chrs	operon
FixJ	M270v1_psym3570006	pSymA	M270v1_2130039	Chrs	operon
FixJ	M270v1_psym3570006	pSymA	M270v1_3310016	Chrs	regulated
FixJ	M270v1_psym3570006	pSymA	M270v1_3310017	Chrs	regulated
FixJ	M270v1_psym3570006	pSymA	M270v1_3310018	Chrs	operon
FixJ	M270v1_psym3570006	pSymA	M270v1_3350006	pSINME02	regulated
FixJ	M270v1_psym3570006	pSymA	M270v1_3520003	pSymB	regulated
FixJ	M270v1_psym3570006	pSymA	M270v1_psym3570007	pSymA	regulated
FixJ	M270v1_psym3570006	pSymA	M270v1_psym3570008	pSymA	regulated
FixJ	M270v1_psym3570006	pSymA	M270v1_psym460007	UnMapped	regulated
FixJ	M270v1_psym3570006	pSymA	M270v1_psym990010	pSymA	regulated
FixK1	M270v1_psym3570008	pSymA	M270v1_2130033	Chrs	regulated
FixK1	M270v1_psym3570008	pSymA	M270v1_2130034	Chrs	regulated
FixK1	M270v1_psym3570008	pSymA	M270v1_2130035	Chrs	operon
FixK1	M270v1_psym3570008	pSymA	M270v1_2130036	Chrs	operon
FixK1	M270v1_psym3570008	pSymA	M270v1_2130037	Chrs	operon
FixK1	M270v1_psym3570008	pSymA	M270v1_2130038	Chrs	operon
FixK1	M270v1_psym3570008	pSymA	M270v1_2130039	Chrs	operon
FixK1	M270v1_psym3570008	pSymA	M270v1_3310016	Chrs	regulated
FixK1	M270v1_psym3570008	pSymA	M270v1_3310017	Chrs	regulated
FixK1	M270v1_psym3570008	pSymA	M270v1_3310018	Chrs	operon
FixK1	M270v1_psym3570008	pSymA	M270v1_3520003	pSymB	regulated
FixK1	M270v1_psym3570008	pSymA	M270v1_psym3570007	pSymA	regulated
FixK1	M270v1_psym3570008	pSymA	M270v1_psym460007	UnMapped	regulated
FixK1	M270v1_psym3570008	pSymA	M270v1_psym990010	pSymA	regulated
Fur	M270v1_1530033	Chrs	M270v1_1530034	Chrs	regulated
Fur	M270v1_1530033	Chrs	M270v1_1530035	Chrs	operon
Fur	M270v1_1530033	Chrs	M270v1_1530036	Chrs	operon
Fur	M270v1_1530033	Chrs	M270v1_1530037	Chrs	operon
GlnBK	M270v1_830015	Chrs	M270v1_2130113	Chrs	regulated
GlnBK	M270v1_830015	Chrs	M270v1_2130114	Chrs	operon
GlnBK	M270v1_830015	Chrs	M270v1_230001	UnMapped	regulated
GlnBK	M270v1_830015	Chrs	M270v1_2850023	Chrs	regulated
GlnBK	M270v1_830015	Chrs	M270v1_600011	Chrs	regulated
GlnBK	M270v1_830015	Chrs	M270v1_600012	Chrs	regulated
GlnBK	M270v1_830015	Chrs	M270v1_600013	Chrs	operon
GlnBK	M270v1_830015	Chrs	M270v1_600014	Chrs	operon
GlnBK	M270v1_830015	Chrs	M270v1_880020	Chrs	regulated
GlnBK	M270v1_830015	Chrs	M270v1_pld3240001	pSymA	regulated
GlnBK	M270v1_830015	Chrs	M270v1_pld3240002	pSymB	regulated
GlnBK	M270v1_830015	Chrs	M270v1_pld3240003	pSymB	operon
GlnBK	M270v1_830015	Chrs	M270v1_pld3240004	pSymB	operon
GlnBK	M270v1_830015	Chrs	M270v1_pld3240005	pSymB	operon
