#Regulator	locus_tag	replicon	locus_tag	replicon	type
AglR	M156v1_760081	Chrs	M156v1_110005	UnMapped	regulated
AglR	M156v1_760081	Chrs	M156v1_110006	UnMapped	regulated
AglR	M156v1_760081	Chrs	M156v1_1200043	Chrs	regulated
AglR	M156v1_760081	Chrs	M156v1_1290045	Chrs	regulated
AglR	M156v1_760081	Chrs	M156v1_230038	Chrs	regulated
AglR	M156v1_760081	Chrs	M156v1_230039	Chrs	operon
AglR	M156v1_760081	Chrs	M156v1_760082	Chrs	regulated
AglR	M156v1_760081	Chrs	M156v1_760083	Chrs	operon
AglR	M156v1_760081	Chrs	M156v1_760084	Chrs	operon
AglR	M156v1_760081	Chrs	M156v1_760085	Chrs	operon
AglR	M156v1_760081	Chrs	M156v1_psym1080063	pSymA	regulated
AglR	M156v1_760081	Chrs	M156v1_psym1080064	pSymA	regulated
BetI	M156v1_640086	Chrs	M156v1_1840019	pSymB	regulated
BetI	M156v1_640086	Chrs	M156v1_1840020	pSymB	operon
BetI	M156v1_640086	Chrs	M156v1_1840021	pSymB	operon
BetI	M156v1_640086	Chrs	M156v1_640087	Chrs	regulated
ChpR	M156v1_pld920010	pSymB	M156v1_pld920009	pSymB	regulated
ChvI	M156v1_1460005	Chrs	M156v1_1220085	Chrs	regulated
ChvI	M156v1_1460005	Chrs	M156v1_1220086	Chrs	operon
ChvI	M156v1_1460005	Chrs	M156v1_1460006	Chrs	operon
ChvI	M156v1_1460005	Chrs	M156v1_1460007	Chrs	operon
ExpG	M156v1_pld1650088	pSymB	M156v1_pld1650089	pSymB	regulated
ExpG	M156v1_pld1650088	pSymB	M156v1_pld1650090	pSymB	operon
ExpG	M156v1_pld1650088	pSymB	M156v1_psym1560150	pSymA	regulated
ExpG	M156v1_pld1650088	pSymB	M156v1_psym1560151	pSymA	regulated
FixJ	M156v1_740001	UnMapped	M156v1_740002	UnMapped	regulated
FixK1	M156v1_psym730003	pSymA	M156v1_1670016	Chrs	regulated
FixK1	M156v1_psym730003	pSymA	M156v1_1670017	Chrs	regulated
FixK1	M156v1_psym730003	pSymA	M156v1_1670018	Chrs	operon
FixK1	M156v1_psym730003	pSymA	M156v1_2030002	Chrs	regulated
FixK1	M156v1_psym730003	pSymA	M156v1_640034	Chrs	regulated
FixK1	M156v1_psym730003	pSymA	M156v1_640035	Chrs	regulated
FixK1	M156v1_psym730003	pSymA	M156v1_640036	Chrs	operon
FixK1	M156v1_psym730003	pSymA	M156v1_640037	Chrs	operon
FixK1	M156v1_psym730003	pSymA	M156v1_640038	Chrs	operon
FixK1	M156v1_psym730003	pSymA	M156v1_640039	Chrs	operon
FixK1	M156v1_psym730003	pSymA	M156v1_640040	Chrs	operon
FixK1	M156v1_psym730003	pSymA	M156v1_640041	Chrs	operon
FixK1	M156v1_psym730003	pSymA	M156v1_640042	Chrs	operon
FixK1	M156v1_psym730003	pSymA	M156v1_740002	UnMapped	regulated
FixK1	M156v1_psym730003	pSymA	M156v1_psym730002	pSymA	regulated
FixK1	M156v1_psym730003	pSymA	M156v1_psym750002	pSymA	regulated
Fur	M156v1_1780023	Chrs	M156v1_1780022	Chrs	regulated
GlnBK	M156v1_600003	Chrs	M156v1_1230096	Chrs	regulated
GlnBK	M156v1_600003	Chrs	M156v1_1790027	Chrs	regulated
GlnBK	M156v1_600003	Chrs	M156v1_1790028	Chrs	regulated
GlnBK	M156v1_600003	Chrs	M156v1_1790029	Chrs	operon
GlnBK	M156v1_600003	Chrs	M156v1_1790030	Chrs	regulated
GlnBK	M156v1_600003	Chrs	M156v1_500003	Chrs	regulated
GlnBK	M156v1_600003	Chrs	M156v1_620010	Chrs	regulated
GlnBK	M156v1_600003	Chrs	M156v1_620011	Chrs	regulated
GlnBK	M156v1_600003	Chrs	M156v1_620012	Chrs	operon
GlnBK	M156v1_600003	Chrs	M156v1_620013	Chrs	operon
GlnBK	M156v1_600003	Chrs	M156v1_620014	Chrs	operon
GlnBK	M156v1_600003	Chrs	M156v1_640114	Chrs	regulated
GlnBK	M156v1_600003	Chrs	M156v1_640115	Chrs	operon
GlnBK	M156v1_600003	Chrs	M156v1_pld400099	pSymB	regulated
GlnBK	M156v1_600003	Chrs	M156v1_pld400100	pSymB	regulated
GlnBK	M156v1_600003	Chrs	M156v1_pld400101	pSymB	operon
GlnBK	M156v1_600003	Chrs	M156v1_psym790060	pSymA	regulated
GlnBK	M156v1_600003	Chrs	M156v1_psym790061	pSymA	regulated
GlnBK	M156v1_580051	Chrs	M156v1_1230096	Chrs	regulated
GlnBK	M156v1_580051	Chrs	M156v1_1790027	Chrs	regulated
GlnBK	M156v1_580051	Chrs	M156v1_1790028	Chrs	regulated
GlnBK	M156v1_580051	Chrs	M156v1_1790029	Chrs	operon
GlnBK	M156v1_580051	Chrs	M156v1_1790030	Chrs	regulated
GlnBK	M156v1_580051	Chrs	M156v1_500003	Chrs	regulated
GlnBK	M156v1_580051	Chrs	M156v1_620010	Chrs	regulated
GlnBK	M156v1_580051	Chrs	M156v1_620011	Chrs	regulated
GlnBK	M156v1_580051	Chrs	M156v1_620012	Chrs	operon
GlnBK	M156v1_580051	Chrs	M156v1_620013	Chrs	operon
GlnBK	M156v1_580051	Chrs	M156v1_620014	Chrs	operon
GlnBK	M156v1_580051	Chrs	M156v1_640114	Chrs	regulated
GlnBK	M156v1_580051	Chrs	M156v1_640115	Chrs	operon
GlnBK	M156v1_580051	Chrs	M156v1_pld400099	pSymB	regulated
GlnBK	M156v1_580051	Chrs	M156v1_pld400100	pSymB	regulated
GlnBK	M156v1_580051	Chrs	M156v1_pld400101	pSymB	operon
