contig_0159	pSymA
contig_0001	UnMapped
contig_0002	UnMapped
contig_0003	UnMapped
contig_0004	UnMapped
contig_0005	UnMapped
contig_0248	Chrs
contig_0249	pSymB
contig_0246	UnMapped
contig_0247	pSymB
contig_0244	Chrs
contig_0245	pSymA
contig_0242	Chrs
contig_0243	Chrs
contig_0240	Chrs
contig_0241	Chrs
contig_0127	pSymB
contig_0126	pSymB
contig_0125	pSymB
contig_0124	UnMapped
contig_0123	Chrs
contig_0122	Chrs
contig_0121	Chrs
contig_0120	Chrs
contig_0080	UnMapped
contig_0081	pSymB
contig_0082	pSymA
contig_0083	pSymA
contig_0084	Chrs
contig_0085	Chrs
contig_0086	pSymB
contig_0087	Chrs
contig_0138	Chrs
contig_0047	pSymA
contig_0239	Chrs
contig_0035	pRmeGR4a
contig_0034	Chrs
contig_0037	UnMapped
contig_0036	UnMapped
contig_0031	UnMapped
contig_0030	UnMapped
contig_0033	pSymB
contig_0032	UnMapped
contig_0039	UnMapped
contig_0038	Chrs
contig_0134	Chrs
contig_0135	UnMapped
contig_0136	Chrs
contig_0137	UnMapped
contig_0130	pSymA
contig_0131	Chrs
contig_0132	UnMapped
contig_0133	pSymA
contig_0233	Chrs
contig_0232	Chrs
contig_0231	UnMapped
contig_0230	Chrs
contig_0237	Chrs
contig_0139	pSymB
contig_0252	Chrs
contig_0234	UnMapped
contig_0181	pSymA
contig_0180	pSymA
contig_0028	pRmeGR4a
contig_0182	pSymB
contig_0185	Chrs
contig_0006	Chrs
contig_0187	UnMapped
contig_0186	Chrs
contig_0022	UnMapped
contig_0188	pSymB
contig_0020	UnMapped
contig_0007	UnMapped
contig_0026	UnMapped
contig_0027	pSINME01
contig_0024	Chrs
contig_0025	UnMapped
contig_0109	Chrs
contig_0108	pSymB
contig_0235	Chrs
contig_0009	Chrs
contig_0101	Chrs
contig_0100	pSymB
contig_0103	pSymB
contig_0102	UnMapped
contig_0105	pSymB
contig_0104	Chrs
contig_0107	UnMapped
contig_0106	Chrs
contig_0228	Chrs
contig_0229	pSymA
contig_0190	pSymA
contig_0168	pSymA
contig_0220	pSymA
contig_0221	Chrs
contig_0222	pSymB
contig_0223	UnMapped
contig_0224	Chrs
contig_0225	Chrs
contig_0226	Chrs
contig_0227	Chrs
contig_0197	UnMapped
contig_0196	UnMapped
contig_0088	UnMapped
contig_0194	Chrs
contig_0195	Chrs
contig_0192	Chrs
contig_0193	Chrs
contig_0059	Chrs
contig_0089	Chrs
contig_0057	Chrs
contig_0056	Chrs
contig_0055	Chrs
contig_0054	Chrs
contig_0053	Chrs
contig_0052	pSymB
contig_0198	pSymB
contig_0199	UnMapped
contig_0201	UnMapped
contig_0021	Chrs
contig_0051	Chrs
contig_0118	pSymB
contig_0119	Chrs
contig_0116	pSymA
contig_0117	Chrs
contig_0114	UnMapped
contig_0050	pSymB
contig_0112	pSymA
contig_0113	UnMapped
contig_0110	Chrs
contig_0111	pSymA
contig_0259	Chrs
contig_0219	pSymA
contig_0218	pSymA
contig_0258	Chrs
contig_0215	Chrs
contig_0214	pSymA
contig_0217	Chrs
contig_0216	Chrs
contig_0211	Chrs
contig_0210	Chrs
contig_0213	Chrs
contig_0212	pSymB
contig_0077	Chrs
contig_0208	pSymA
contig_0209	Chrs
contig_0048	UnMapped
contig_0049	pSymB
contig_0044	Chrs
contig_0045	UnMapped
contig_0046	Chrs
contig_0169	Chrs
contig_0040	UnMapped
contig_0041	UnMapped
contig_0042	UnMapped
contig_0043	UnMapped
contig_0029	UnMapped
contig_0129	Chrs
contig_0128	Chrs
contig_0253	Chrs
contig_0236	Chrs
contig_0202	Chrs
contig_0203	Chrs
contig_0200	pSymB
contig_0115	pSymA
contig_0206	Chrs
contig_0207	pSymA
contig_0204	pSymB
contig_0205	UnMapped
contig_0163	UnMapped
contig_0162	UnMapped
contig_0161	pSymB
contig_0160	Chrs
contig_0167	pSymA
contig_0166	pSymA
contig_0165	Chrs
contig_0164	Chrs
contig_0189	pSymA
contig_0008	UnMapped
contig_0023	UnMapped
contig_0071	pSymB
contig_0070	pSymB
contig_0073	UnMapped
contig_0072	UnMapped
contig_0075	Chrs
contig_0074	Chrs
contig_0183	Chrs
contig_0076	UnMapped
contig_0079	pSymA
contig_0078	pSymB
contig_0099	Chrs
contig_0090	Chrs
contig_0151	pSymA
contig_0178	pSymA
contig_0179	Chrs
contig_0170	Chrs
contig_0171	Chrs
contig_0172	pSymA
contig_0173	pSymA
contig_0174	pSymA
contig_0175	pSymA
contig_0176	Chrs
