contig_46	Chrs
contig_47	Chrs
contig_44	Chrs
contig_45	pSymA
contig_42	Chrs
contig_43	UnMapped
contig_40	UnMapped
contig_41	UnMapped
contig_48	Chrs
contig_49	Chrs
contig_79	Chrs
contig_350	UnMapped
contig_9	pSymB
contig_8	UnMapped
contig_293	UnMapped
contig_1	Chrs
contig_3	Chrs
contig_2	Chrs
contig_5	pSymA
contig_4	Chrs
contig_7	Chrs
contig_6	pSymA
contig_182	Chrs
contig_183	UnMapped
contig_180	pSymA
contig_181	Chrs
contig_186	pSymB
contig_187	UnMapped
contig_184	pSymB
contig_185	pSymB
contig_77	Chrs
contig_188	UnMapped
contig_189	pSymA
contig_76	Chrs
contig_348	Chrs
contig_349	Chrs
contig_344	Chrs
contig_345	Chrs
contig_346	Chrs
contig_347	UnMapped
contig_340	pSymB
contig_341	Chrs
contig_342	Chrs
contig_343	Chrs
contig_119	pSymB
contig_118	Chrs
contig_111	Chrs
contig_110	pSymB
contig_113	Chrs
contig_112	UnMapped
contig_115	Chrs
contig_114	Chrs
contig_117	Chrs
contig_116	UnMapped
contig_449	UnMapped
contig_448	pSymA
contig_443	UnMapped
contig_442	pSymB
contig_441	pSymB
contig_440	pRmeGR4b
contig_447	UnMapped
contig_446	Chrs
contig_445	pRmeGR4b
contig_444	UnMapped
contig_234	pSymA
contig_235	Chrs
contig_236	Chrs
contig_237	pSymB
contig_230	UnMapped
contig_231	UnMapped
contig_232	Chrs
contig_233	Chrs
contig_238	pSymB
contig_239	UnMapped
contig_39	Chrs
contig_38	UnMapped
contig_37	UnMapped
contig_36	UnMapped
contig_35	pSymB
contig_34	UnMapped
contig_33	UnMapped
contig_32	UnMapped
contig_31	Chrs
contig_30	Chrs
contig_308	Chrs
contig_309	pSymB
contig_300	pSymA
contig_301	pSymB
contig_302	Chrs
contig_303	pSymB
contig_304	UnMapped
contig_305	Chrs
contig_306	pSymB
contig_307	UnMapped
contig_82	UnMapped
contig_83	Chrs
contig_80	Chrs
contig_81	Chrs
contig_86	Chrs
contig_87	UnMapped
contig_84	Chrs
contig_85	pSymA
contig_88	Chrs
contig_89	UnMapped
contig_391	pSymA
contig_259	Chrs
contig_155	Chrs
contig_154	pSymB
contig_157	UnMapped
contig_156	Chrs
contig_151	UnMapped
contig_250	Chrs
contig_153	Chrs
contig_152	UnMapped
contig_398	pSymA
contig_159	Chrs
contig_158	Chrs
contig_407	Chrs
contig_406	Chrs
contig_405	Chrs
contig_404	Chrs
contig_403	pSymA
contig_402	UnMapped
contig_401	Chrs
contig_400	Chrs
contig_409	Chrs
contig_408	UnMapped
contig_63	Chrs
contig_270	Chrs
contig_271	pSymA
contig_272	Chrs
contig_273	UnMapped
contig_274	Chrs
contig_275	pSymA
contig_276	UnMapped
contig_277	UnMapped
contig_278	Chrs
contig_279	Chrs
contig_328	Chrs
contig_150	Chrs
contig_191	Chrs
contig_190	UnMapped
contig_193	Chrs
contig_192	Chrs
contig_195	UnMapped
contig_194	Chrs
contig_197	Chrs
contig_196	Chrs
contig_199	Chrs
contig_198	Chrs
contig_353	Chrs
contig_352	Chrs
contig_298	Chrs
contig_78	UnMapped
contig_357	UnMapped
contig_356	Chrs
contig_355	UnMapped
