contig_0001	Chrs
contig_0002	Chrs
contig_0003	Chrs
contig_0004	pSymB
contig_0005	pSymB
contig_0006	Chrs
contig_0007	Chrs
contig_0008	Chrs
contig_0009	Chrs
contig_0088	Chrs
contig_0126	Chrs
contig_0125	UnMapped
contig_0124	Chrs
contig_0123	Chrs
contig_0122	Chrs
contig_0121	Chrs
contig_0120	Chrs
contig_0080	Chrs
contig_0081	UnMapped
contig_0082	Chrs
contig_0083	Chrs
contig_0084	pSymB
contig_0085	Chrs
contig_0129	Chrs
contig_0128	Chrs
contig_0035	pSymB
contig_0034	Chrs
contig_0037	pSymB
contig_0036	Chrs
contig_0031	UnMapped
contig_0030	Chrs
contig_0033	Chrs
contig_0032	pSymA
contig_0039	pSymB
contig_0038	pSymA
contig_0134	Chrs
contig_0135	pSymB
contig_0136	pSymB
contig_0137	Chrs
contig_0130	Chrs
contig_0131	Chrs
contig_0132	Chrs
contig_0133	Chrs
contig_0138	Chrs
contig_0139	pSymB
contig_0028	pSymA
contig_0029	pSymB
contig_0022	Chrs
contig_0023	pSymB
contig_0020	Chrs
contig_0021	pSymA
contig_0026	pSymA
contig_0027	pSymA
contig_0024	pSymB
contig_0025	pSymA
contig_0109	Chrs
contig_0108	Chrs
contig_0101	Chrs
contig_0100	Chrs
contig_0103	Chrs
contig_0102	Chrs
contig_0105	pSymB
contig_0104	Chrs
contig_0107	Chrs
contig_0106	pSymB
contig_0127	Chrs
contig_0059	pSymA
contig_0058	Chrs
contig_0057	Chrs
contig_0056	Chrs
contig_0055	Chrs
contig_0054	Chrs
contig_0053	pSymA
contig_0052	pSymB
contig_0051	pSymA
contig_0050	pSymA
contig_0118	pSymB
contig_0119	Chrs
contig_0116	Chrs
contig_0117	UnMapped
contig_0114	pSymB
contig_0115	pSymB
contig_0112	Chrs
contig_0113	Chrs
contig_0110	pSymB
contig_0111	pSymA
contig_0048	pRm41a
contig_0049	pSymB
contig_0044	UnMapped
contig_0045	pSymA
contig_0046	pSymA
contig_0047	pRm41a
contig_0040	UnMapped
contig_0041	pSymA
contig_0042	Chrs
contig_0043	UnMapped
contig_0086	pSymB
contig_0087	pSymA
contig_0071	pSymB
contig_0070	pSymB
contig_0073	Chrs
contig_0072	UnMapped
contig_0075	Chrs
contig_0074	UnMapped
contig_0077	Chrs
contig_0076	UnMapped
contig_0079	Chrs
contig_0078	Chrs
contig_0099	pSymB
contig_0151	pSymA
contig_0066	Chrs
contig_0067	pSymA
contig_0064	Chrs
contig_0065	Chrs
contig_0062	Chrs
contig_0063	Chrs
contig_0060	Chrs
contig_0061	Chrs
contig_0068	pSymA
contig_0069	UnMapped
contig_0149	Chrs
contig_0148	Chrs
contig_0145	Chrs
contig_0144	Chrs
contig_0147	Chrs
contig_0146	Chrs
contig_0141	Chrs
contig_0140	pRm41a
contig_0143	Chrs
contig_0142	Chrs
contig_0089	pRm41a
contig_0013	pSymB
contig_0012	UnMapped
contig_0011	pSymA
contig_0010	pSymA
contig_0017	UnMapped
contig_0016	UnMapped
contig_0015	pSymB
contig_0014	pSymB
contig_0019	Chrs
contig_0018	Chrs
contig_0150	pSymA
contig_0098	Chrs
contig_0093	Chrs
contig_0092	Chrs
contig_0091	pSymB
contig_0090	pRm41a
contig_0097	Chrs
contig_0096	UnMapped
contig_0095	pSymA
contig_0094	Chrs
