contig_46	pSymB
contig_47	Chrs
contig_44	Chrs
contig_45	Chrs
contig_42	UnMapped
contig_43	pRmeGR4b
contig_40	Chrs
contig_41	Chrs
contig_48	pSymB
contig_49	UnMapped
contig_351	Chrs
contig_299	pRmeGR4b
contig_9	UnMapped
contig_8	pSymA
contig_72	Chrs
contig_1	pSymB
contig_3	pSymA
contig_2	pSymB
contig_5	UnMapped
contig_4	UnMapped
contig_7	Chrs
contig_6	UnMapped
contig_182	Chrs
contig_183	Chrs
contig_180	Chrs
contig_70	Chrs
contig_186	Chrs
contig_187	pSymA
contig_184	Chrs
contig_185	pSymB
contig_296	pSymA
contig_188	UnMapped
contig_189	Chrs
contig_76	pSymB
contig_348	Chrs
contig_349	pSymB
contig_344	Chrs
contig_345	Chrs
contig_346	Chrs
contig_347	pSymA
contig_340	UnMapped
contig_341	Chrs
contig_342	Chrs
contig_343	Chrs
contig_119	Chrs
contig_118	UnMapped
contig_111	pSymA
contig_110	UnMapped
contig_113	pSymB
contig_112	Chrs
contig_115	pSymA
contig_114	pSymB
contig_117	pSymB
contig_116	pSymA
contig_234	pSymA
contig_235	pSymA
contig_236	UnMapped
contig_237	Chrs
contig_230	Chrs
contig_231	Chrs
contig_232	Chrs
contig_233	UnMapped
contig_238	UnMapped
contig_239	Chrs
contig_39	pSymB
contig_38	pSymB
contig_37	pSymB
contig_36	UnMapped
contig_35	pSymA
contig_34	Chrs
contig_33	Chrs
contig_32	Chrs
contig_31	pSymA
contig_30	pSymA
contig_308	Chrs
contig_309	Chrs
contig_300	Chrs
contig_301	UnMapped
contig_302	pSymA
contig_303	Chrs
contig_304	UnMapped
contig_305	Chrs
contig_306	Chrs
contig_307	Chrs
contig_82	Chrs
contig_83	pSymA
contig_80	UnMapped
contig_81	Chrs
contig_86	UnMapped
contig_87	UnMapped
contig_84	Chrs
contig_85	pSymA
contig_88	Chrs
contig_89	Chrs
contig_258	pSymA
contig_390	Chrs
contig_155	Chrs
contig_154	UnMapped
contig_157	UnMapped
contig_156	Chrs
contig_151	pSymA
contig_399	UnMapped
contig_153	UnMapped
contig_152	UnMapped
contig_398	Chrs
contig_159	Chrs
contig_158	Chrs
contig_401	Chrs
contig_400	pSymA
contig_270	Chrs
contig_271	pSymA
contig_272	Chrs
contig_273	pSymB
contig_274	Chrs
contig_275	Chrs
contig_276	Chrs
contig_277	pRmeGR4b
contig_278	UnMapped
contig_279	pSymB
contig_328	pSymB
contig_150	UnMapped
contig_329	pSymA
contig_181	Chrs
contig_74	pSymB
contig_191	Chrs
contig_190	Chrs
contig_193	Chrs
contig_192	Chrs
contig_195	pSymA
contig_194	Chrs
contig_197	Chrs
contig_196	pSymA
contig_199	Chrs
contig_198	Chrs
contig_353	UnMapped
contig_352	Chrs
contig_298	Chrs
contig_78	Chrs
contig_357	Chrs
contig_356	Chrs
contig_355	pSymA
contig_354	UnMapped
contig_292	Chrs
contig_293	Chrs
contig_290	pSymA
contig_358	UnMapped
contig_77	Chrs
contig_297	pRmeGR4b
contig_294	pSymA
contig_295	pSymA
contig_128	Chrs
contig_129	pSymB
contig_124	Chrs
contig_125	Chrs
contig_126	Chrs
contig_127	Chrs
contig_120	Chrs
contig_121	UnMapped
contig_122	Chrs
contig_123	UnMapped
contig_335	Chrs
contig_90	Chrs
contig_93	pSymA
contig_336	Chrs
contig_95	Chrs
contig_94	Chrs
contig_97	Chrs
contig_96	pSymB
contig_380	Chrs
contig_381	Chrs
