contig_0146	pSymB
contig_0001	Chrs
contig_0002	Chrs
contig_0003	pSymB
contig_0004	Chrs
contig_0005	pSymB
contig_0006	Chrs
contig_0007	pSymB
contig_0008	Chrs
contig_0009	pSymB
contig_0088	Chrs
contig_0089	Chrs
contig_0125	Chrs
contig_0124	Chrs
contig_0123	Chrs
contig_0122	Chrs
contig_0121	pSymB
contig_0120	UnMapped
contig_0080	Chrs
contig_0081	Chrs
contig_0082	Chrs
contig_0083	Chrs
contig_0084	Chrs
contig_0085	UnMapped
contig_0129	Chrs
contig_0128	pSymA
contig_0200	UnMapped
contig_0041	UnMapped
contig_0035	Chrs
contig_0034	Chrs
contig_0037	Chrs
contig_0036	Chrs
contig_0031	pSymB
contig_0030	Chrs
contig_0033	Chrs
contig_0032	Chrs
contig_0039	Chrs
contig_0038	UnMapped
contig_0199	UnMapped
contig_0134	Chrs
contig_0135	UnMapped
contig_0136	Chrs
contig_0137	Chrs
contig_0130	pSymA
contig_0131	Chrs
contig_0132	Chrs
contig_0133	UnMapped
contig_0138	pSymA
contig_0139	UnMapped
contig_0181	pSymA
contig_0180	UnMapped
contig_0183	pSymA
contig_0182	pSymA
contig_0185	pSymB
contig_0184	Chrs
contig_0187	pSymA
contig_0186	pSymA
contig_0022	pSymB
contig_0188	pSymA
contig_0020	Chrs
contig_0021	pSymA
contig_0026	Chrs
contig_0027	Chrs
contig_0024	Chrs
contig_0025	Chrs
contig_0109	Chrs
contig_0108	Chrs
contig_0101	pSymB
contig_0100	pSymB
contig_0103	Chrs
contig_0102	pSymB
contig_0105	UnMapped
contig_0104	Chrs
contig_0107	UnMapped
contig_0106	Chrs
contig_0190	pSymA
contig_0058	Chrs
contig_0197	pSymB
contig_0196	Chrs
contig_0127	pSymB
contig_0194	Chrs
contig_0195	pSymB
contig_0192	Chrs
contig_0193	pSymB
contig_0059	Chrs
contig_0191	Chrs
contig_0057	Chrs
contig_0056	Chrs
contig_0055	Chrs
contig_0054	Chrs
contig_0053	Chrs
contig_0052	pSymB
contig_0051	Chrs
contig_0159	Chrs
contig_0168	Chrs
contig_0198	pSymB
contig_0118	Chrs
contig_0119	Chrs
contig_0116	Chrs
contig_0117	pSymA
contig_0114	Chrs
contig_0115	Chrs
contig_0112	Chrs
contig_0113	pSymA
contig_0110	pSymA
contig_0111	UnMapped
contig_0048	Chrs
contig_0049	Chrs
contig_0044	Chrs
contig_0045	UnMapped
contig_0046	Chrs
contig_0047	pSymB
contig_0040	UnMapped
contig_0028	pSymB
contig_0042	pSymB
contig_0043	Chrs
contig_0029	Chrs
contig_0086	pSymB
contig_0087	pSymA
contig_0202	pSymA
contig_0203	Chrs
contig_0169	Chrs
contig_0201	pSymA
contig_0204	pSymB
contig_0205	pSymA
contig_0163	UnMapped
contig_0162	pSymA
contig_0161	pSymA
contig_0160	pSymA
contig_0167	Chrs
contig_0166	Chrs
contig_0165	Chrs
contig_0164	pSymA
contig_0189	Chrs
contig_0126	UnMapped
contig_0023	Chrs
contig_0071	pSymA
contig_0070	Chrs
contig_0073	Chrs
contig_0072	Chrs
contig_0075	pSymB
contig_0074	pSymB
contig_0077	Chrs
contig_0076	pSymB
contig_0079	UnMapped
contig_0078	UnMapped
contig_0150	UnMapped
contig_0151	Chrs
contig_0178	Chrs
contig_0179	Chrs
contig_0170	Chrs
contig_0171	Chrs
contig_0172	Chrs
contig_0173	Chrs
contig_0174	pSymA
contig_0175	pSymB
contig_0176	pSymB
contig_0177	Chrs
contig_0091	Chrs
contig_0066	Chrs
contig_0067	pSymB
contig_0064	Chrs
contig_0065	pSymA
contig_0062	pSymA
contig_0063	Chrs
contig_0060	Chrs
contig_0061	Chrs
contig_0068	Chrs
contig_0069	pSymB
contig_0149	UnMapped
contig_0148	pSymB
contig_0145	Chrs
contig_0144	Chrs
contig_0147	pSymA
contig_0050	pSymB
contig_0141	Chrs
contig_0140	Chrs
contig_0143	pSymA
contig_0142	UnMapped
contig_0013	Chrs
contig_0012	Chrs
contig_0011	Chrs
contig_0010	Chrs
contig_0017	Chrs
contig_0016	Chrs
contig_0015	Chrs
contig_0014	Chrs
contig_0019	Chrs
contig_0018	Chrs
contig_0152	Chrs
contig_0153	Chrs
contig_0099	Chrs
contig_0098	Chrs
contig_0156	Chrs
contig_0157	UnMapped
contig_0154	Chrs
contig_0155	Chrs
contig_0093	Chrs
contig_0092	UnMapped
contig_0158	Chrs
contig_0090	Chrs
contig_0097	Chrs
contig_0096	Chrs
contig_0095	Chrs
contig_0094	Chrs
