contig_0261	Chrs
contig_0159	Chrs
contig_0001	pSymB
contig_0002	Chrs
contig_0003	Chrs
contig_0004	Chrs
contig_0005	Chrs
contig_0006	pSymB
contig_0007	pRmeGR4a
contig_0246	pSymA
contig_0009	Chrs
contig_0244	UnMapped
contig_0245	pRmeGR4a
contig_0242	UnMapped
contig_0243	pSymA
contig_0240	pSymB
contig_0241	pSymB
contig_0127	UnMapped
contig_0126	UnMapped
contig_0125	pSymB
contig_0124	pSymB
contig_0123	Chrs
contig_0122	Chrs
contig_0121	Chrs
contig_0120	pSymA
contig_0080	Chrs
contig_0081	Chrs
contig_0082	pSymA
contig_0083	pSymB
contig_0084	Chrs
contig_0085	Chrs
contig_0086	pSymA
contig_0087	UnMapped
contig_0138	Chrs
contig_0047	Chrs
contig_0136	Chrs
contig_0035	Chrs
contig_0034	Chrs
contig_0037	UnMapped
contig_0036	UnMapped
contig_0031	UnMapped
contig_0030	Chrs
contig_0033	Chrs
contig_0032	Chrs
contig_0039	pSymA
contig_0038	UnMapped
contig_0199	Chrs
contig_0134	pSymB
contig_0135	pSymA
contig_0239	Chrs
contig_0238	UnMapped
contig_0130	pSymB
contig_0131	UnMapped
contig_0132	pSymA
contig_0133	Chrs
contig_0233	pSymA
contig_0232	Chrs
contig_0231	Chrs
contig_0230	pSymA
contig_0237	UnMapped
contig_0139	UnMapped
contig_0235	Chrs
contig_0234	pSymB
contig_0181	Chrs
contig_0180	Chrs
contig_0183	UnMapped
contig_0182	Chrs
contig_0185	pSymB
contig_0248	Chrs
contig_0187	Chrs
contig_0186	Chrs
contig_0189	pSymB
contig_0023	UnMapped
contig_0020	Chrs
contig_0249	Chrs
contig_0026	Chrs
contig_0027	pSymB
contig_0024	UnMapped
contig_0236	pSymB
contig_0109	pSymB
contig_0108	UnMapped
contig_0247	UnMapped
contig_0101	Chrs
contig_0100	Chrs
contig_0103	pSymA
contig_0102	Chrs
contig_0105	Chrs
contig_0104	pSymA
contig_0107	UnMapped
contig_0106	Chrs
contig_0228	UnMapped
contig_0229	UnMapped
contig_0059	Chrs
contig_0220	Chrs
contig_0221	Chrs
contig_0222	Chrs
contig_0223	UnMapped
contig_0224	Chrs
contig_0225	pSymA
contig_0226	Chrs
contig_0227	pSymB
contig_0188	Chrs
contig_0196	Chrs
contig_0197	pSymA
contig_0194	Chrs
contig_0195	Chrs
contig_0192	UnMapped
contig_0193	Chrs
contig_0190	Chrs
contig_0058	pSymB
contig_0057	UnMapped
contig_0056	Chrs
contig_0055	Chrs
contig_0054	UnMapped
contig_0053	pSymB
contig_0052	pSymB
contig_0198	Chrs
contig_0050	UnMapped
contig_0168	pSymB
contig_0021	Chrs
contig_0051	UnMapped
contig_0118	pSymA
contig_0119	pSymA
contig_0116	pSymA
contig_0117	pSymA
contig_0114	Chrs
contig_0115	UnMapped
contig_0112	UnMapped
contig_0113	Chrs
contig_0110	Chrs
contig_0111	pSymB
contig_0259	Chrs
contig_0219	Chrs
contig_0218	pRmeGR4a
contig_0012	Chrs
contig_0215	Chrs
contig_0214	pSymA
contig_0217	Chrs
contig_0216	Chrs
contig_0211	Chrs
contig_0210	UnMapped
contig_0213	UnMapped
contig_0212	UnMapped
contig_0161	Chrs
contig_0137	Chrs
contig_0048	Chrs
contig_0049	Chrs
contig_0044	Chrs
contig_0045	Chrs
contig_0046	UnMapped
contig_0169	Chrs
contig_0040	Chrs
contig_0041	UnMapped
contig_0042	Chrs
contig_0043	pSymA
contig_0029	Chrs
contig_0129	Chrs
contig_0128	pSymA
contig_0019	Chrs
contig_0184	Chrs
contig_0202	UnMapped
contig_0203	UnMapped
contig_0200	pSymA
contig_0201	pSymA
contig_0206	Chrs
contig_0207	Chrs
contig_0204	pSymB
contig_0205	Chrs
contig_0163	UnMapped
contig_0162	pSymB
contig_0208	pSymA
contig_0160	Chrs
contig_0167	Chrs
contig_0166	Chrs
contig_0165	Chrs
contig_0164	Chrs
contig_0022	Chrs
contig_0008	pSymB
contig_0191	Chrs
contig_0071	Chrs
contig_0070	pSymB
contig_0073	Chrs
contig_0072	pSymB
contig_0075	Chrs
contig_0074	Chrs
contig_0077	pSymA
contig_0076	pSymA
contig_0079	Chrs
contig_0078	Chrs
contig_0099	Chrs
contig_0090	pSymB
contig_0151	Chrs
contig_0025	Chrs
contig_0178	UnMapped
contig_0179	UnMapped
contig_0170	pSymA
contig_0171	Chrs
contig_0172	Chrs
contig_0173	Chrs
contig_0174	Chrs
contig_0175	pSymA
contig_0176	pSymA
contig_0177	pSymA
contig_0158	Chrs
contig_0066	Chrs
contig_0067	Chrs
contig_0064	Chrs
contig_0065	UnMapped
contig_0062	Chrs
contig_0063	Chrs
contig_0060	pSymB
contig_0061	Chrs
contig_0068	Chrs
contig_0069	Chrs
contig_0088	Chrs
contig_0209	UnMapped
contig_0264	Chrs
contig_0265	Chrs
contig_0149	UnMapped
contig_0148	pSymA
contig_0262	pSymB
contig_0263	Chrs
contig_0145	pSymB
contig_0144	UnMapped
contig_0147	Chrs
contig_0146	Chrs
contig_0141	Chrs
contig_0140	UnMapped
contig_0143	UnMapped
contig_0142	Chrs
contig_0089	Chrs
contig_0028	Chrs
contig_0013	pSymB
contig_0258	Chrs
contig_0011	pSymB
contig_0010	pSymB
contig_0017	Chrs
contig_0016	UnMapped
contig_0015	UnMapped
contig_0014	Chrs
contig_0251	Chrs
contig_0250	pSymA
contig_0253	Chrs
contig_0252	Chrs
contig_0255	Chrs
contig_0254	Chrs
contig_0257	Chrs
contig_0256	UnMapped
contig_0152	Chrs
contig_0153	Chrs
contig_0150	UnMapped
contig_0098	Chrs
contig_0156	pRmeGR4a
contig_0157	UnMapped
contig_0154	Chrs
contig_0155	Chrs
contig_0093	pSymA
contig_0092	Chrs
contig_0091	UnMapped
contig_0260	pSymA
contig_0097	pSymA
contig_0096	pSymA
contig_0095	pSymA
contig_0094	pSymA
