contig_46	Chrs
contig_47	Chrs
contig_44	pSymB
contig_45	pSymA
contig_42	pSymA
contig_43	pSymB
contig_40	pSymB
contig_41	Chrs
contig_48	UnMapped
contig_49	UnMapped
contig_79	Chrs
contig_350	pSymB
contig_356	pSymB
contig_638	Chrs
contig_639	Chrs
contig_293	Chrs
contig_630	UnMapped
contig_631	Chrs
contig_3	Chrs
contig_633	Chrs
contig_5	Chrs
contig_290	Chrs
contig_636	Chrs
contig_6	pSymB
contig_182	Chrs
contig_183	Chrs
contig_180	Chrs
contig_181	pSymA
contig_186	pSymB
contig_187	pRm41a
contig_184	Chrs
contig_185	pSymB
contig_296	Chrs
contig_188	Chrs
contig_189	Chrs
contig_76	UnMapped
contig_348	pSymB
contig_349	Chrs
contig_344	Chrs
contig_345	UnMapped
contig_346	pSymB
contig_347	Chrs
contig_340	pSymA
contig_341	Chrs
contig_342	Chrs
contig_343	pRmeGR4b
contig_1	pSymB
contig_119	Chrs
contig_118	Chrs
contig_111	Chrs
contig_110	pSymA
contig_113	Chrs
contig_112	Chrs
contig_115	pSymB
contig_114	Chrs
contig_117	Chrs
contig_116	Chrs
contig_520	Chrs
contig_521	UnMapped
contig_522	UnMapped
contig_523	Chrs
contig_524	Chrs
contig_525	pSymB
contig_526	pSymB
contig_527	Chrs
contig_443	Chrs
contig_529	Chrs
contig_441	Chrs
contig_440	pSymA
contig_447	Chrs
contig_446	Chrs
contig_445	Chrs
contig_444	Chrs
contig_62	pSymB
contig_166	Chrs
contig_234	Chrs
contig_235	Chrs
contig_236	pSymB
contig_237	Chrs
contig_230	Chrs
contig_231	Chrs
contig_232	pSymB
contig_233	pSymB
contig_288	UnMapped
contig_238	pSymA
contig_239	Chrs
contig_39	pSymB
contig_38	Chrs
contig_37	pSymA
contig_36	Chrs
contig_35	pSymA
contig_34	Chrs
contig_33	pSymB
contig_32	Chrs
contig_31	UnMapped
contig_30	Chrs
contig_308	pSymA
contig_309	pSymA
contig_300	pSymB
contig_301	Chrs
contig_302	Chrs
contig_303	pSymB
contig_304	Chrs
contig_305	Chrs
contig_306	Chrs
contig_307	Chrs
contig_82	Chrs
contig_83	pSymB
contig_80	Chrs
contig_81	Chrs
contig_86	Chrs
contig_87	Chrs
contig_84	Chrs
contig_85	Chrs
contig_88	Chrs
contig_89	Chrs
contig_258	Chrs
contig_259	Chrs
contig_663	Chrs
contig_662	Chrs
contig_661	Chrs
contig_660	Chrs
contig_667	pSymA
contig_666	UnMapped
contig_665	pSymB
contig_664	Chrs
contig_669	Chrs
contig_668	UnMapped
contig_155	Chrs
contig_154	Chrs
contig_157	Chrs
contig_156	Chrs
contig_151	UnMapped
contig_150	UnMapped
contig_153	Chrs
contig_152	UnMapped
contig_251	Chrs
contig_159	UnMapped
contig_158	UnMapped
contig_498	Chrs
contig_550	Chrs
contig_407	pSymB
contig_406	Chrs
contig_405	Chrs
contig_404	pSymB
contig_403	Chrs
contig_402	Chrs
contig_401	Chrs
contig_400	pSymB
contig_409	UnMapped
contig_408	pSymB
contig_9	Chrs
contig_8	UnMapped
contig_490	Chrs
contig_491	UnMapped
contig_261	pSymB
contig_509	pSymB
contig_270	pSymB
contig_271	pSymB
contig_579	UnMapped
