contig_0169	UnMapped
contig_0223	pSymB
contig_0001	UnMapped
contig_0268	UnMapped
contig_0269	Chrs
contig_0159	UnMapped
contig_0138	pSymB
contig_0002	UnMapped
contig_0003	UnMapped
contig_0004	UnMapped
contig_0005	UnMapped
contig_0248	Chrs
contig_0249	pSymB
contig_0246	pSymB
contig_0009	Chrs
contig_0244	pSymB
contig_0245	pSymA
contig_0242	Chrs
contig_0243	UnMapped
contig_0240	UnMapped
contig_0241	pSymB
contig_0088	pSymA
contig_0089	pSymA
contig_0125	pSymB
contig_0124	Chrs
contig_0123	Chrs
contig_0122	Chrs
contig_0121	UnMapped
contig_0120	UnMapped
contig_0080	Chrs
contig_0081	UnMapped
contig_0082	Chrs
contig_0083	pSINME02
contig_0084	pSymA
contig_0085	UnMapped
contig_0086	pSymA
contig_0128	Chrs
contig_0250	UnMapped
contig_0239	UnMapped
contig_0041	Chrs
contig_0035	pSymB
contig_0034	Chrs
contig_0037	Chrs
contig_0137	Chrs
contig_0031	Chrs
contig_0030	pSymB
contig_0033	Chrs
contig_0032	Chrs
contig_0039	Chrs
contig_0038	pSymB
contig_0134	Chrs
contig_0135	Chrs
contig_0136	pSymB
contig_0238	Chrs
contig_0130	Chrs
contig_0131	Chrs
contig_0132	pSymB
contig_0133	Chrs
contig_0233	Chrs
contig_0232	Chrs
contig_0231	pSymA
contig_0230	pSymB
contig_0237	pSymA
contig_0236	UnMapped
contig_0235	UnMapped
contig_0234	pSymA
contig_0181	pSymB
contig_0180	Chrs
contig_0028	pSymB
contig_0182	Chrs
contig_0185	Chrs
contig_0184	Chrs
contig_0187	Chrs
contig_0186	Chrs
contig_0022	Chrs
contig_0188	Chrs
contig_0020	pSymA
contig_0007	pSINME01
contig_0026	pSymA
contig_0027	Chrs
contig_0024	Chrs
contig_0139	Chrs
contig_0109	Chrs
contig_0108	Chrs
contig_0247	pSymB
contig_0101	Chrs
contig_0100	UnMapped
contig_0103	pSymB
contig_0102	Chrs
contig_0105	pSymB
contig_0104	Chrs
contig_0107	pSymB
contig_0106	pSymA
contig_0228	UnMapped
contig_0229	UnMapped
contig_0190	Chrs
contig_0220	Chrs
contig_0221	pSymA
contig_0222	pSymA
contig_0191	Chrs
contig_0224	UnMapped
contig_0225	pSymA
contig_0226	UnMapped
contig_0227	pSymA
contig_0196	UnMapped
contig_0197	pSymA
contig_0194	Chrs
contig_0195	UnMapped
contig_0192	Chrs
contig_0193	Chrs
contig_0059	pSymA
contig_0058	Chrs
contig_0057	pSymB
contig_0056	UnMapped
contig_0055	pSymA
contig_0054	UnMapped
contig_0053	pSymB
contig_0052	pSymA
contig_0051	Chrs
contig_0199	pSymA
contig_0168	UnMapped
